Row,DOWN
655,0.102603548
656,0.026047104
657,0.043930194
658,0.022366947
659,0.007691677
660,0.022276041
661,0.080412665
662,-0.02760236
663,-0.063850052
664,0.046916181
665,0.01456411
666,-0.040116859
667,-0.023435007
668,0.102709105
669,-0.014877572
670,0.022796462
671,0.094987439
672,-0.007528842
673,0.002631101
674,-0.083095559
675,0.082138047
676,-0.072151699
677,-0.099575146
678,0.043276862
679,0.11847657
680,-0.098089106
681,0.141741332
682,-0.127795571
683,-0.037277164
684,-0.043353205
685,0.091902425
686,-0.055685162
687,0.058300571
688,-0.039839733
689,0.060606353
690,0.029955232
691,0.074550594
692,0.059846221
693,0.072513191
694,-0.027334085
695,-0.05224726
696,0.074923137
697,0.049095664
698,-0.01189844
699,0.007629642
700,0.010557438
701,0.045094198
702,0.119598198
703,-0.001935216
704,-0.048725863
705,-0.066996509
706,0.014286236
707,0.045145552
708,-0.000390675
709,-0.14252145
710,-0.0910149
711,-0.066811658
712,-0.077473606
713,-0.013268087
714,-0.000800791
715,-0.132893512
716,0.004895847
717,-0.063563877
718,-0.033026959
719,-0.038424745
720,-0.042726355
721,-0.013487881
722,-0.011407179
723,0.037441721
724,0.046921512
725,-0.084032554
726,0.02397233
727,0.055895139
728,0.025434247
729,-0.01314302
730,-0.000367269
731,-0.054065515
732,-0.011889802
733,-0.113296548
734,0.077034227
735,-0.028067907
736,0.041627381
737,0.013652535
738,0.085011976
739,0.070501473
740,0.014677546
741,0.053350914
742,-0.006578124
743,-0.01076055
744,-0.095991252
745,-0.026645278
746,-0.061772274
747,0.068208864
748,-0.009786283
749,0.050798311
750,-0.037421736
751,-0.053025043
752,0.048998939
753,0.060476788
754,0.066295811
755,-0.016099853
756,-0.113675876
757,0.077418183
758,0.055654895
759,-0.019586456
760,-0.047502674
761,-0.023306886
762,-0.010868771
763,-0.029739616
764,0.092281971
765,-0.034557542
766,-0.020469383
767,0.007174242
768,0.056257929
769,0.069359797
770,-0.106100803
771,0.136992373
772,0.02445252
773,-0.047503138
774,-0.007103772
775,-0.010027048
776,-0.076573397
777,0.111564064
778,0.015708999
779,0.044753751
780,0.070198512
781,0.108777885
782,0.013015916
783,-0.172072972
784,0.154170555
785,-0.142615023
786,-0.148534555
787,-0.063557689
788,-0.07194416
789,0.056627737
790,0.236807058
791,-0.0514761
792,0.129917931
793,-0.055561559
794,0.077322039
795,-0.017388523
796,-0.087611683
797,-0.044502854
798,-0.120277986
799,0.063909219
800,-0.033854489
801,0.041812028
802,0.027848446
803,-0.017263251
804,-0.009856288
805,-0.050420672
806,-0.100300745
807,0.055046511
808,-0.072352502
809,0.122355157
810,0.022779765
811,-0.023338578
812,-0.020052878
813,0.039775778
814,0.007655077
815,-0.163689634
816,-0.035443191
817,0.022911179
818,-0.141455471
819,-0.082409657
820,0.053441061
821,-0.020961638
822,-0.082765539
823,0.131017978
824,-0.166810927
825,0.142809983
826,0.045658456
827,-0.046098051
828,-0.012192312
829,-0.033663915
830,-0.230708109
831,0.007529804
832,0.036238809
833,0.096334263
834,0.028114362
835,-0.039059477
836,0.02497764
837,-0.033145403
838,0.03918642
839,0.134389415
840,-0.043348575
841,-0.006101675
842,0.09096547
843,0.011334201
844,0.02520587
845,0.032593224
846,0.039833435
847,-0.084139621
848,-0.017394989
849,0.141609028
850,0.044413659
851,0.101154679
852,0.025025809
853,-0.062455231
854,0.017322455
855,0.037400096
856,-0.058725198
857,-0.009734942
858,-0.139573942
859,0.043232843
860,0.098532179
861,-0.111082278
862,0.024321331
863,0.031966537
864,0.029249358
865,-0.089472211
866,0.038222066
867,0.00823401
868,0.012587389
869,0.143697723
870,-0.093935766
871,0.077213762
872,-0.081476661
873,0.110275099
874,-0.030925818
875,0.010529895
876,-0.023266197
877,0.000237992
878,0.07700714
879,0.091218949
880,-0.029849642
881,-0.173277826
882,0.01508402
883,-0.062604159
884,-0.067192173
885,-0.032079312
886,-0.091377357
887,0.012508731
888,0.096365483
889,0.080784031
890,0.033378533
891,0.008133422
892,0.008729835
893,-0.024906288
894,-0.09123835
895,0.193719462
896,0.009528395
897,0.099230862
898,0.032459844
899,0.02575543
900,-0.117395193
901,-0.008914775
902,-0.028039785
903,-0.029677494
904,-0.013381241
905,-0.034607942
906,0.023906416
907,0.093454606
908,-0.029040468
909,0.12155816
910,0.002540479
911,-0.081932345
912,0.23142469
913,-0.065599699
914,0.13681916
915,-0.011988597
916,0.046608684
917,0.127543424
918,0.031556762
919,-0.039157497
920,-0.024679986
921,0.040338412
922,-0.004529862
923,-0.009180502
924,-0.157707717
925,0.019330361
926,-0.023309859
927,-0.097330272
928,0.041491549
929,0.022368482
930,-0.082338782
931,0.020995943
932,0.062890631
933,0.004214551
934,0.142415191
935,-0.006097823
936,0.054782127
937,0.017394566
938,0.043274997
939,-0.029401421
940,0.125287396
941,-0.09140281
942,-0.017409154
943,-0.154745989
944,-0.100795339
945,0.059671753
946,0.044245657
947,0.106683333
948,-0.044930405
949,-0.020430552
950,0.076805133
951,0.022413108
952,-0.074014259
953,0.082683515
954,-0.052250616
955,0.12644028
956,-0.008627262
957,0.008031291
958,0.102781662
959,-0.20621663
960,-0.013271759
961,-0.033528644
962,-0.009645686
963,0.041795996
964,0.030488067
965,-0.048968305
966,-0.004464005
967,0.164077602
968,-0.125910632
969,-0.081127312
970,-0.035183407
971,-0.178222037
972,0.066300811
973,0.033737844
974,0.078118599
975,0.038198672
976,-0.00716009
977,0.058791886
978,-0.030514246
979,0.024916528
980,0.096643099
981,0.031003833
982,0.231738928
983,-0.038436892
984,-0.036224629
985,-0.010624449
986,-0.051101991
987,0.033894405
988,-0.011998015
989,-0.133373818
990,0.001877019
991,0.028709362
992,-0.159464736
993,0.092222392
994,-0.051819908
995,0.1046744
996,-0.055738649
997,0.016760664
998,0.111410452
999,-0.042051758
1000,0.01697854
1001,0.078508207
1002,-0.083889374
1003,-0.009438708
1004,-0.047175872
1005,-0.243088032
1006,0.050468269
1007,0.117100259
1008,0.119147009
1009,-0.055464044
1010,-0.008551955
1011,0.015296066
1012,0.05441004
1013,-0.050543694
1014,0.136375248
1015,-0.029445498
1016,-0.019715807
1017,-0.051392294
1018,0.019668211
1019,-0.023159413
1020,-0.100682557
1021,0.029688087
1022,0.050308223
1023,-0.013360747
1024,0.033617947
1025,0.037915392
1026,-0.010896385
1027,-0.024007281
1028,-0.083646679
1029,0.108735421
1030,-0.004452929
1031,-0.089384535
1032,-0.113484006
1033,-0.016165964
1034,0.007116833
1035,-0.095405383
1036,0.046839138
1037,0.043812064
1038,0.008718626
1039,0.008124002
1040,0.049327357
1041,-0.071428617
1042,-0.053206237
1043,-0.003016032
1044,0.094766049
1045,-0.085886033
1046,-0.079778393
1047,0.06124321
1048,-0.003073735
1049,0.035890984
1050,-0.095573837
1051,0.004793501
1052,-0.160443326
1053,0.040693293
1054,-0.092215142
1055,-0.016524849
1056,-0.021661974
1057,0.115071984
1058,0.023948804
1059,0.222133177
1060,0.039705358
1061,-0.101436563
1062,-0.148196557
1063,-0.121214468
1064,-0.026950063
1065,-0.071634378
1066,-0.019787318
1067,0.020825247
1068,0.017761459
1069,-0.103391366
1070,-0.019521281
1071,-0.029575517
1072,0.155197337
1073,0.150280867
1074,0.042596866
1075,-0.1587675
1076,0.114043447
1077,0.09201643
1078,0.033863629
1079,-0.007941371
1080,0.035381402
1081,-0.037245842
1082,0.055030648
1083,-0.09423134
1084,-0.024894568
1085,-0.058728397
1086,0.016842546
1087,-0.031175848
1088,-0.103926292
1089,-0.015757642
1090,-0.185956236
1091,0.085971742
1092,-0.146459937
1093,-0.041058094
1094,-0.020820725
1095,-0.090027767
1096,0.039337864
1097,0.029514358
1098,0.035495163
1099,0.068522436
1100,0.103418975
1101,0.039274421
1102,-0.615797589
1103,0.074382073
1104,0.073697052
1105,0.055959151
1106,0.065096691
1107,-0.00662646
1108,-0.015895915
1109,0.013768505
1110,0.012243557
1111,-0.036899065
1112,-0.03449162
1113,0.023201574
1114,-0.014497615
1115,0.062129497
1116,-0.006304069
1117,-0.067877912
1118,0.001788357
1119,0.000646453
1120,0.042753681
1121,0.094794393
1122,0.017252879
1123,-0.060694925
1124,-0.245728431
1125,0.053347867
1126,-0.006748072
1127,0.073076829
1128,-0.025217962
1129,-0.001478638
1130,0.079209865
1131,-0.003398066
1132,0.047390896
1133,-0.021135327
1134,-0.005078486
1135,-0.00635629
1136,-0.011438101
1137,-0.023656111
1138,0.009465869
1139,0.168266124
1140,0.021725101
1141,-0.194009992
1142,-0.003242941
1143,0.053386144
1144,0.071773758
1145,0.047544643
1146,0.044628631
1147,0.079913731
1148,0.059952883
1149,0.076697025
1150,0.011798852
1151,0.021995888
1152,-0.046955221
1153,-0.03416615
1154,0.204598798
1155,-0.052403766
1156,-0.163093707
1157,0.037613634
1158,0.050870489
1159,0.101682234
1160,0.107598174
1161,-0.009782701
1162,0.033159511
1163,-0.172763364
1164,0.053556733
1165,0.116315501
1166,-0.000875161
1167,-0.014073405
1168,0.05364526
1169,0.07050181
1170,0.124891367
1171,0.066228661
1172,0.095583788
1173,-0.040476915
1174,-0.116774222
1175,0.116408363
1176,-0.012994046
1177,-0.040889959
1178,0.029478108
1179,0.075005599
1180,-0.049772499
1181,-0.00523548
1182,-0.084959275
1183,-0.018847028
1184,-0.036082808
1185,0.03355005
1186,-0.004159136
1187,0.015666526
1188,-0.110717927
1189,0.042643729
1190,0.036180152
1191,0.051367893
1192,0.066455174
