sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
10.2757;0.0394;5.9846;8.1441;0.8768;5.3921;-0.8053;0.2825;-0.0407;0.5865;-0.8544;0.3434;693.0;-4.28;22.36;-50.03;304.13;-5.32;-52.03;2.0;63.266;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;107522;2018-06-13 18:56:05:980
8.4105;0.0623;4.5925;8.3341;0.8726;5.0943;1.0217;-0.6272;0.4418;0.5054;0.3416;0.4791;693.0;-9.16;18.86;-50.16;301.0;-5.13;-56.49;2.0;63.266;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;107623;2018-06-13 18:56:06:081
8.3839;0.6922;2.7679;8.3562;0.9921;5.0359;1.0497;-1.0067;1.1532;0.8179;-0.0411;0.2192;693.0;-6.82;14.65;-50.93;294.42;-5.81;-58.92;2.0;67.923;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;107722;2018-06-13 18:56:06:180
7.9133;1.8711;2.3781;8.4992;1.1672;4.751;0.0739;-0.8313;-1.1864;0.4566;0.2394;0.0702;642.0;-7.06;11.68;-51.89;294.42;-5.81;-58.92;2.0;67.923;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;107823;2018-06-13 18:56:06:281
8.5416;2.2518;4.2872;8.0218;1.4514;5.4511;0.5063;1.0444;-2.5312;-0.8292;0.4834;-0.572;642.0;-4.25;13.84;-51.33;293.36;-7.35;-58.04;2.0;67.923;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;107923;2018-06-13 18:56:06:381
8.3017;1.8912;4.7655;7.9135;1.6729;5.5451;0.6172;0.3483;-0.7395;-1.4558;-0.059;-1.4653;737.0;-6.37;19.85;-47.42;304.53;-8.51;-55.8;2.0;67.923;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;108023;2018-06-13 18:56:06:481
7.2334;2.0333;5.1503;7.8813;1.8745;5.5265;0.6467;0.1507;-0.7226;-1.5313;-0.3548;-1.5002;737.0;-9.77;25.25;-44.12;304.53;-8.51;-55.8;2.0;70.61;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;108123;2018-06-13 18:56:06:581
7.1607;2.3652;5.1179;7.9152;2.452;5.2447;-0.5271;-0.1761;-0.0093;-1.5896;-0.6965;-1.6094;819.0;-19.15;29.99;-35.96;333.22;-13.55;-55.61;2.0;70.61;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;108223;2018-06-13 18:56:06:681
7.3138;1.5323;5.9284;7.7789;2.5519;5.3988;-0.174;-0.7024;0.5633;-1.5066;-0.4166;-1.1974;819.0;-24.56;31.6;-29.28;345.54;-14.48;-56.47;2.0;70.61;19.300089;72.86198;-170.97;0.0;3.02;14.680644;347.4;17 / 24;108323;2018-06-13 18:56:06:781
9.9107;-0.6029;6.933;7.7493;2.4834;5.4727;-0.174;-0.7024;0.5633;-1.2435;-0.275;-0.7672;1025.0;-27.09;31.35;-25.85;351.82;-14.67;-54.77;2.0;67.086;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;108422;2018-06-13 18:56:06:880
9.2887;-0.9292;6.8509;7.3944;2.4081;5.9744;2.6185;-2.7455;1.2068;-0.1813;0.349;-0.7498;1025.0;-26.62;31.93;-23.73;357.56;-14.21;-51.06;2.0;67.086;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;108522;2018-06-13 18:56:06:980
6.52;-0.6371;6.0221;7.1899;2.6717;6.1104;0.1324;-3.5025;0.3573;0.8474;0.8289;0.4838;1145.0;-26.81;30.08;-24.84;357.56;-14.21;-51.06;2.0;67.086;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;108623;2018-06-13 18:56:07:081
6.0654;-0.1371;5.5848;7.0188;2.7113;6.2894;-0.4271;-3.1586;-0.2828;1.1606;0.3235;0.9954;1145.0;-22.76;29.96;-30.16;349.86;-16.05;-48.14;2.0;60.357;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;108723;2018-06-13 18:56:07:181
7.6092;1.1149;6.0755;7.1668;2.0215;6.3813;-0.5823;-1.1954;-0.5537;0.8944;0.5681;1.9043;1071.0;-18.1;29.99;-32.63;341.98;-16.05;-48.14;2.0;60.357;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;108823;2018-06-13 18:56:07:281
8.4113;1.4315;6.7601;7.0454;1.5425;6.6448;-0.5823;-1.1954;-0.5537;0.8944;0.5681;1.9043;1071.0;-6.85;28.84;-36.6;326.52;-9.05;-46.68;2.0;60.357;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;108922;2018-06-13 18:56:07:380
7.1841;2.0241;7.1037;6.8158;1.0339;6.9746;1.6945;0.4435;-0.0142;1.1339;0.3906;1.4987;943.0;-2.4;26.89;-39.75;318.53;-6.05;-44.34;2.0;65.801;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;109022;2018-06-13 18:56:07:480
7.3006;2.0947;6.0222;7.278;1.1304;6.4748;0.1077;0.9028;0.3171;1.7655;-0.4578;1.5217;892.0;0.66;17.69;-43.74;302.25;-6.62;-48.34;2.0;65.801;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;109123;2018-06-13 18:56:07:581
7.2715;2.9524;5.6861;7.673;1.2295;5.9819;-0.5258;1.578;-0.5232;1.117;-0.1306;0.8855;892.0;0.66;17.69;-43.74;302.25;-6.62;-48.34;2.0;65.801;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;109224;2018-06-13 18:56:07:682
7.1096;3.1;5.6988;7.673;1.2295;5.9819;-0.5258;1.578;-0.5232;1.117;-0.1306;0.8855;772.0;-0.25;10.34;-47.65;289.79;-7.2;-52.06;2.0;58.057;19.300097;72.86197;-170.97;0.0;3.02;14.680644;304.6;16 / 24;109323;2018-06-13 18:56:07:781
7.4366;3.0281;4.9807;7.8662;1.2734;5.7159;-0.5655;1.8568;0.087;0.5834;-0.3113;0.437;772.0;0.34;7.37;-45.2;286.35;-7.2;-52.06;2.0;58.057;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;109423;2018-06-13 18:56:07:881
10.3124;2.5381;7.2426;7.4064;1.1941;6.3159;3.8625;1.1009;-0.8337;-0.7317;1.3747;-0.3704;705.0;6.41;10.62;-42.58;284.27;-7.46;-54.0;2.0;58.057;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;109522;2018-06-13 18:56:07:980
9.9334;1.0076;5.5403;6.9711;1.1864;6.7946;4.2634;1.1038;-1.3304;-1.1348;1.0429;-0.9993;705.0;6.85;12.59;-41.69;294.38;-6.95;-45.73;2.0;58.057;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;109623;2018-06-13 18:56:08:081
5.3317;0.6753;5.7141;6.8505;2.1209;6.689;3.1969;-0.8211;-0.8527;-0.5503;-0.2315;-1.907;827.0;5.02;14.35;-39.69;294.38;-6.95;-45.73;2.0;55.964;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;109723;2018-06-13 18:56:08:181
6.1196;0.5351;5.853;5.6576;2.7503;7.5231;0.1254;-2.0275;-1.5539;-1.4195;0.9119;-2.2041;827.0;3.69;21.69;-36.22;312.65;-12.49;-45.68;2.0;55.964;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;109823;2018-06-13 18:56:08:281
4.7942;2.7287;5.6196;5.4662;2.9652;7.5828;0.1436;-1.3753;-1.2589;-0.9371;-0.9436;-1.5894;860.0;-3.72;26.88;-32.28;335.72;-17.6;-35.79;2.0;55.964;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;109923;2018-06-13 18:56:08:381
5.986;2.4544;5.2806;6.1951;3.2573;6.8688;-0.5757;-0.6879;-1.5124;-0.5856;-1.2903;-1.0726;860.0;-8.74;27.18;-30.3;341.18;-18.56;-38.97;2.0;56.471;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;110023;2018-06-13 18:56:08:481
4.7967;3.2993;7.9827;6.1499;3.3669;6.8566;-0.7328;-0.1858;1.3919;-1.173;-0.8294;-1.3881;983.0;-15.64;29.33;-25.1;352.53;-19.4;-42.05;2.0;56.471;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;110123;2018-06-13 18:56:08:581
5.1028;3.9182;7.1536;6.305;3.4445;6.6748;-1.4615;0.3192;0.6447;-0.9939;-1.0707;-1.2675;983.0;-19.48;29.43;-22.54;356.98;-20.56;-43.37;2.0;56.471;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;16 / 24;110223;2018-06-13 18:56:08:681
4.9907;3.7927;7.0545;6.2336;3.5831;6.6689;-1.0694;0.4312;0.5385;-0.8879;-0.3469;-1.1349;1059.0;-24.56;29.4;-18.69;7.86;-21.43;-43.07;2.0;54.41;19.300098;72.86196;-170.97;0.0;3.02;14.680644;280.9;17 / 24;110324;2018-06-13 18:56:08:782
7.4188;0.6645;7.7105;6.0451;3.6769;6.7903;-0.5164;-1.4999;-0.446;-0.7434;0.2117;-0.7245;1180.0;-25.49;28.0;-16.74;7.86;-21.43;-43.07;2.0;54.41;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;110423;2018-06-13 18:56:08:881
5.8807;0.8665;8.9617;5.2881;3.2315;7.6002;1.6009;-2.2929;0.1855;-0.9193;1.1323;-0.1948;1180.0;-24.96;28.51;-15.6;17.36;-19.24;-34.83;2.0;54.41;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;110522;2018-06-13 18:56:08:980
5.5179;0.3804;9.4979;5.1702;2.3782;7.9865;0.519;-1.451;1.1887;-0.2061;0.2409;0.9643;1317.0;-23.69;30.24;-13.45;20.54;-14.03;-32.92;2.0;54.41;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;110623;2018-06-13 18:56:09:081
4.556;0.5385;7.9531;5.4771;1.9378;7.9004;-0.7195;-1.3211;0.1329;0.8725;-0.3774;1.8515;1317.0;-17.33;32.59;-14.81;9.31;-14.03;-32.92;2.0;52.44;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;110723;2018-06-13 18:56:09:181
5.6893;1.1327;6.9748;5.8944;1.7262;7.6451;-0.7195;-1.3211;0.1329;0.8725;-0.3774;1.8515;1223.0;-13.5;34.13;-16.79;1.08;-10.14;-37.63;2.0;52.44;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;110823;2018-06-13 18:56:09:281
7.7206;1.3232;7.1849;6.2108;1.4049;7.4581;1.0104;-0.0898;-0.0987;0.9964;-0.2321;2.1195;1223.0;-13.5;34.13;-16.79;1.08;-10.14;-37.63;2.0;52.44;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;110924;2018-06-13 18:56:09:382
9.2951;1.2696;7.2129;6.5075;1.2333;7.232;0.7134;0.0772;0.1157;1.2463;-0.3239;1.8927;1094.0;-6.25;34.67;-20.06;346.48;-7.22;-41.98;2.0;51.85;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;111023;2018-06-13 18:56:09:481
6.4546;2.3676;5.9286;7.2988;1.6089;6.349;0.2964;0.3528;0.1748;1.4206;-1.0926;0.8188;1094.0;-4.74;31.37;-24.26;336.31;-9.44;-48.98;2.0;51.85;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;111123;2018-06-13 18:56:09:581
6.1767;2.3972;6.1902;7.4894;1.896;6.0403;-0.828;0.3271;-0.4113;0.7213;0.1854;0.4394;906.0;-3.53;28.78;-26.23;336.31;-9.44;-48.98;2.0;51.85;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;17 / 24;111223;2018-06-13 18:56:09:681
6.4385;2.1875;5.5154;7.7537;1.8204;5.7216;-1.1409;0.4265;0.0275;0.76;-0.1994;0.7334;844.0;-1.95;27.06;-31.88;322.37;-11.15;-51.11;2.0;54.419;19.300097;72.86195;-167.74;0.0;2.99;14.680644;291.7;16 / 24;111323;2018-06-13 18:56:09:781
9.6635;0.8969;5.9819;7.8753;1.5961;5.6216;-0.8902;0.5184;1.0811;0.3853;-0.1681;0.7768;844.0;-0.23;25.06;-28.41;320.16;-9.37;-54.48;2.0;54.419;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;111423;2018-06-13 18:56:09:881
9.757;0.6968;6.1021;8.1035;1.2911;5.37;0.0928;0.4526;1.4638;0.8744;-0.1278;0.8411;766.0;0.23;22.34;-29.7;320.16;-9.37;-54.48;2.0;54.419;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;111523;2018-06-13 18:56:09:981
6.8359;1.611;6.0312;7.426;1.646;6.1899;0.6656;-0.5854;0.2653;0.4329;0.9707;0.042;766.0;5.88;20.75;-30.2;309.61;-8.11;-52.42;2.0;52.732;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;111623;2018-06-13 18:56:10:081
7.7764;1.9047;3.804;7.426;1.646;6.1899;0.6656;-0.5854;0.2653;0.6992;0.0246;0.2805;805.0;6.57;19.3;-32.03;306.2;-9.66;-50.19;2.0;52.732;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;111722;2018-06-13 18:56:10:180
7.763;2.7077;5.2646;7.3017;1.877;6.2716;0.3735;-0.2155;-2.3603;-0.407;0.4237;-0.2727;805.0;7.61;18.02;-31.06;305.34;-11.03;-49.34;2.0;52.732;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;111823;2018-06-13 18:56:10:281
7.6013;2.5574;3.1593;7.1559;1.806;6.4577;0.7408;0.7356;-1.4258;-0.4285;-0.0997;-0.2563;805.0;6.46;20.52;-30.87;311.17;-10.61;-47.94;2.0;46.478;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;111924;2018-06-13 18:56:10:382
8.3212;1.8136;5.1007;7.5682;1.8311;5.9615;1.5647;0.4207;-2.9315;-1.0229;-0.7086;-0.7681;832.0;3.9;23.37;-28.97;315.12;-10.76;-51.77;2.0;46.478;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;112022;2018-06-13 18:56:10:480
5.7013;2.4807;6.2173;7.5478;1.9856;5.938;0.6742;0.0049;-0.7869;-2.0586;-1.0197;-2.341;816.0;-3.35;29.71;-22.75;333.64;-11.68;-51.81;2.0;46.478;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;112122;2018-06-13 18:56:10:580
7.1826;1.9746;5.9581;7.7743;2.5802;5.392;-1.8625;-0.0258;0.8943;-1.5144;-0.2513;-1.336;816.0;-9.08;33.2;-19.87;342.92;-15.25;-55.26;2.0;46.478;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;16 / 24;112223;2018-06-13 18:56:10:681
6.5418;0.8271;7.2281;7.5328;2.6873;5.675;-1.362;-0.6241;2.1585;-1.3713;-0.2518;-1.0029;921.0;-13.47;34.85;-14.5;353.91;-15.9;-53.01;2.0;53.749;19.3001;72.861946;-170.97;0.0;2.99;14.680644;303.9;17 / 24;112323;2018-06-13 18:56:10:781
6.3531;1.4756;7.2695;7.79;2.2613;5.5111;-1.1788;-1.3586;1.8019;-1.2476;-0.9837;-0.2237;921.0;-14.56;35.84;-9.9;0.73;-13.33;-54.72;2.0;53.749;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;112423;2018-06-13 18:56:10:881
6.9011;1.1679;6.431;7.6291;1.6569;5.9348;2.494;-0.272;1.2914;-0.1975;0.7926;-0.0226;1124.0;-12.65;37.81;-6.93;2.54;-13.33;-54.72;2.0;53.749;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;112523;2018-06-13 18:56:10:981
9.1792;0.0437;6.162;7.6291;1.6569;5.9348;2.494;-0.272;1.2914;-0.1975;0.7926;-0.0226;1124.0;-12.65;37.81;-6.93;2.54;-13.33;-54.72;2.0;62.518;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;112623;2018-06-13 18:56:11:081
8.4022;-0.2399;5.8506;7.2943;1.4462;6.3932;1.9156;-1.3249;-0.1023;0.5972;0.6964;0.5262;1235.0;-10.6;37.81;-9.29;0.7;-8.48;-48.77;2.0;62.518;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;112723;2018-06-13 18:56:11:181
6.8197;-0.3322;6.2328;7.2975;1.5855;6.3564;1.8983;-1.4658;-0.0782;0.9305;0.1418;0.4351;1235.0;-8.72;37.42;-11.16;356.48;-9.3;-48.94;2.0;62.518;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;112822;2018-06-13 18:56:11:280
5.8903;0.127;7.4222;7.4577;2.0574;6.0266;-0.7445;-2.3466;0.2658;0.9542;-0.1683;0.2345;1063.0;-8.34;36.8;-15.19;350.45;-12.11;-51.06;2.0;65.865;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;112923;2018-06-13 18:56:11:381
6.0836;0.6611;6.6362;7.1817;2.1986;6.3055;-1.321;-2.4007;0.1664;0.9878;0.8769;0.7147;1063.0;-4.95;34.99;-19.94;342.81;-12.96;-48.72;2.0;65.865;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;113023;2018-06-13 18:56:11:481
6.5904;1.3476;5.4899;7.216;2.3287;6.2191;-0.5138;-0.8337;-0.5108;1.7833;0.3233;1.3404;910.0;-0.92;32.54;-23.34;342.81;-12.96;-48.72;2.0;65.865;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;113122;2018-06-13 18:56:11:580
9.6422;2.6025;3.1349;7.7881;2.4837;5.4174;-1.2796;0.1388;-0.1528;2.1012;-0.668;1.4383;910.0;1.14;28.98;-25.84;327.57;-13.74;-49.24;2.0;65.865;19.300097;72.86194;-170.97;0.0;2.95;14.680644;267.0;17 / 24;113223;2018-06-13 18:56:11:681
9.888;3.5895;5.322;8.2495;2.2767;4.7889;1.5879;0.6421;-1.3164;1.163;0.5338;1.0829;704.0;1.74;18.89;-34.73;305.32;-13.42;-59.86;2.0;61.134;19.300098;72.86193;-170.97;0.0;2.95;14.680644;299.6;17 / 24;113322;2018-06-13 18:56:11:780
11.6268;2.8425;1.5781;8.3402;2.1844;4.6733;1.3975;1.5376;0.5317;1.474;-0.606;0.3854;704.0;5.62;12.77;-33.73;295.02;-12.87;-60.74;2.0;61.134;19.300098;72.86193;-170.97;0.0;2.95;14.680644;299.6;17 / 24;113422;2018-06-13 18:56:11:880
10.4532;2.7369;-0.0485;8.7209;2.7249;3.5624;2.6957;0.2518;-2.2528;1.474;-0.606;0.3854;591.0;3.78;7.92;-35.13;286.95;-16.13;-67.78;2.0;61.134;19.300098;72.86193;-170.97;0.0;2.95;14.680644;299.6;17 / 24;113523;2018-06-13 18:56:11:981
8.5782;3.7408;2.1167;8.5751;3.2773;3.4493;1.6198;-0.1989;-2.8325;0.3678;9.0E-4;-0.9271;591.0;2.8;8.14;-34.03;288.38;-19.52;-68.09;2.0;61.418;19.300098;72.86193;-170.97;NaN;2.95;14.680644;299.6;17 / 24;113622;2018-06-13 18:56:12:080
7.5182;2.855;-1.3167;8.8089;3.8635;1.9097;-1.5164;-0.7413;-2.6343;0.1219;-1.58;-0.3541;538.0;-0.96;9.92;-35.47;290.19;-23.2;-77.77;2.0;61.418;19.300098;72.86193;-170.97;NaN;2.95;14.680644;299.6;17 / 24;113723;2018-06-13 18:56:12:181
7.7452;1.1653;4.299;8.6263;3.6617;2.8895;-1.0;-1.2747;-1.5075;-0.7302;1.2507;0.1741;538.0;1.54;11.87;-35.44;290.19;-23.2;-77.77;2.0;61.418;19.300098;72.86193;-170.97;NaN;2.95;14.680644;299.6;17 / 24;113823;2018-06-13 18:56:12:281
6.6145;2.9099;4.1339;8.9441;2.7203;2.962;-0.8893;-1.3335;0.7777;-2.2657;-0.9104;-0.074;510.0;0.76;17.75;-32.12;302.85;-16.1;-71.68;2.0;56.206;19.300098;72.86193;-170.97;NaN;2.95;14.680644;299.6;17 / 24;113923;2018-06-13 18:56:12:381
9.5891;3.5301;3.6175;8.8954;2.5223;3.2681;-1.2404;0.1723;0.3449;-0.6814;-0.32;-0.1308;510.0;0.84;21.8;-32.0;308.14;-14.9;-69.83;2.0;56.206;19.300098;72.86193;-170.97;NaN;2.95;14.680644;299.6;17 / 24;114023;2018-06-13 18:56:12:481
9.3323;2.9002;3.7813;8.933;2.3623;3.285;0.7595;0.9144;0.0524;-0.6814;-0.32;-0.1308;588.0;0.87;25.33;-29.79;312.95;-13.94;-69.81;2.0;56.206;19.300098;72.86193;-170.97;NaN;2.95;14.680644;299.6;17 / 24;114123;2018-06-13 18:56:12:581
9.935;3.1856;3.8115;8.6216;2.9375;3.6346;1.2977;1.0562;0.0517;-0.3058;0.3757;-0.9828;588.0;-1.07;27.58;-29.83;318.2;-17.43;-67.14;2.0;59.139;19.300098;72.86193;-170.97;NaN;2.95;14.680644;299.6;17 / 24;114223;2018-06-13 18:56:12:681
9.6332;4.0589;4.1395;7.608;4.166;4.5752;1.2853;-0.7204;-0.5427;0.8217;1.5274;-0.5544;628.0;-0.6;26.87;-32.19;319.77;-25.14;-58.98;2.0;59.139;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;114323;2018-06-13 18:56:12:781
6.4892;1.9393;4.9603;7.608;4.166;4.5752;1.2853;-0.7204;-0.5427;0.8217;1.5274;-0.5544;628.0;-0.6;26.87;-32.19;319.77;-25.14;-58.98;2.0;59.139;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;114428;2018-06-13 18:56:12:886
3.9151;2.2961;2.9577;6.8263;4.5275;5.3919;-0.9683;-2.711;-1.1975;-0.5278;0.2012;-0.9314;740.0;0.16;28.96;-30.34;321.93;-25.14;-58.98;2.0;62.253;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;114522;2018-06-13 18:56:12:980
1.4752;1.2246;9.029;5.44;4.7114;6.6618;-2.7957;-2.1003;-2.4026;0.779;3.3067;1.222;740.0;1.67;28.58;-32.47;322.35;-27.5;-51.7;2.0;62.253;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;114623;2018-06-13 18:56:13:081
2.8623;0.8756;8.1299;4.8662;3.3646;7.8211;-1.2773;-1.7297;-0.4715;-2.8186;1.4993;0.2688;758.0;13.14;32.97;-25.34;325.98;-20.07;-31.89;2.0;62.253;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;114723;2018-06-13 18:56:13:181
2.4671;1.3297;10.6558;4.0925;1.4812;8.788;-3.317;1.0024;1.4034;-1.5937;1.0884;0.8915;758.0;18.66;34.79;-19.89;324.61;-8.69;-24.97;2.0;62.253;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;114823;2018-06-13 18:56:13:281
2.7496;3.2437;8.1747;4.7958;2.0801;8.2972;-3.5752;1.0228;4.678;0.8424;-0.9915;0.5401;782.0;20.34;34.02;-19.47;324.61;-8.69;-24.97;2.0;59.662;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;114923;2018-06-13 18:56:13:381
4.7198;0.5623;7.7666;5.2196;1.5472;8.1568;-1.6219;1.1574;-1.295;-0.1398;-0.5151;1.6228;782.0;21.93;28.54;-25.1;313.23;-9.08;-32.62;2.0;59.662;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;115023;2018-06-13 18:56:13:481
5.4293;-0.2846;10.8081;4.7444;1.0366;8.5198;2.3324;0.4065;-0.3249;-0.4701;1.1617;0.9257;792.0;25.06;29.36;-22.51;311.94;-6.07;-29.11;2.0;59.662;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;115123;2018-06-13 18:56:13:581
6.6635;-1.6426;9.7988;5.3862;0.9031;8.1452;0.019;-0.7172;1.4908;0.2531;-1.368;-0.6425;792.0;22.51;30.65;-23.73;311.94;-6.07;-29.11;2.0;55.308;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;17 / 24;115223;2018-06-13 18:56:13:681
7.3508;-2.043;8.6782;5.4756;-0.3935;8.1261;0.7247;0.4498;-0.8527;-1.2976;-0.0654;0.1804;792.0;22.31;33.61;-20.18;318.96;2.3;-33.97;2.0;55.308;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;18 / 24;115324;2018-06-13 18:56:13:782
4.2023;-1.5573;8.5517;5.2221;-0.5247;8.284;1.4031;-1.0958;-1.0214;-0.8644;0.9112;-0.0883;849.0;24.28;34.29;-16.88;318.96;2.3;-33.97;2.0;55.308;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;18 / 24;115423;2018-06-13 18:56:13:881
4.6667;-0.4617;6.6451;5.5398;0.0095;8.092;-0.7496;-0.3309;-1.193;0.7223;-0.9046;-0.8063;849.0;20.44;36.52;-18.1;324.18;3.48;-31.25;2.0;54.637;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;18 / 24;115523;2018-06-13 18:56:13:981
5.1344;0.0368;8.4014;5.5471;0.0917;8.0865;-0.7433;-0.4108;-1.1683;0.7223;-0.9046;-0.8063;877.0;18.23;37.61;-18.48;326.66;-0.54;-34.45;2.0;54.637;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;18 / 24;115623;2018-06-13 18:56:14:081
4.4028;1.264;8.7811;6.1107;0.6683;7.6409;-1.0014;-0.0345;1.1777;-0.015;-0.3223;-0.5703;877.0;14.43;39.21;-19.77;329.25;-3.91;-38.65;2.0;54.637;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;18 / 24;115723;2018-06-13 18:56:14:181
5.0943;1.7965;7.5115;6.4854;1.0515;7.2804;-1.2808;0.3691;0.8415;0.4667;-0.9672;-0.455;865.0;11.47;38.75;-23.36;329.45;-6.16;-41.69;2.0;54.637;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;18 / 24;115823;2018-06-13 18:56:14:281
7.0021;2.8624;4.8901;7.1217;1.6225;6.5436;0.2694;0.8909;-0.3575;0.6586;-0.7982;0.2475;865.0;11.1;37.64;-26.72;325.09;-9.52;-47.42;2.0;62.802;19.300097;72.86193;-170.97;NaN;2.95;14.680644;294.1;18 / 24;115923;2018-06-13 18:56:14:381
