ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z,ORIENTATION_X,ORIENTATION_Y,PRT_X,PRT_Y,PRT_Z,OUT
-0.441,9.919,2.2359999999999998,0.24600000000000002,9.579,2.0869999999999997,-0.653,0.25,0.259,-0.16,-0.067,0.099,11.3,-17.6,-35.9,329.8,-77.5,-7.8,-0.35927910275479386,10.155212868072123,0.5686019086022198,4.5
0.01,10.008,1.422,0.20199999999999999,9.621,1.8869999999999998,-0.145,0.34600000000000003,-0.465,0.309,-0.008,0.20199999999999999,10.4,-17.3,-35.6,336.8,-78.4,-5.2,0.05681879546003236,10.104711048809714,-0.27172457479096135,4.5
-0.168,9.908,0.948,0.249,9.664,1.65,-0.41700000000000004,0.244,-0.7020000000000001,0.281,0.555,0.11699999999999999,10.6,-18.5,-35.6,331.8,-79.7,-8.5,-0.14063366325627769,9.927283739128134,-0.7243284721735223,4.5
-0.735,10.305,1.7619999999999998,0.14300000000000002,9.67,1.625,-0.878,0.635,0.13699999999999998,0.022000000000000002,0.278,0.048,11.6,-18.5,-34.8,330.4,-80.5,-7.9,-0.6847379478568396,10.457932865731806,0.025847990469973103,4.5
-0.374,10.099,2.097,0.042,9.661,1.683,-0.41600000000000004,0.43799999999999994,0.414,0.071,0.152,-0.033,13.5,-18.3,-34.3,332.9,-80.1,-2.2,-0.31225044416435344,10.309382002837127,0.3823981952064184,4.5
-0.364,9.658999999999999,1.767,-0.057999999999999996,9.673,1.611,-0.308,0.198,-0.024,-0.031,0.327,0.006999999999999999,13.8,-19.0,-33.7,336.7,-80.5,1.3,-0.3141794604182368,9.82017769949978,0.12832465428928352,4.5
-0.177,9.773,1.8359999999999999,-0.076,9.662,1.676,0.109,0.22899999999999998,0.01,-0.094,0.353,0.132,15.5,-18.8,-32.9,338.5,-80.3,2.9,-0.12322576015237519,9.94325318391396,0.17402739042968673,4.5
-0.273,9.802,1.959,-0.009000000000000001,9.647,1.761,-0.27399999999999997,0.081,0.161,0.14,0.33899999999999997,0.132,15.5,-18.5,-33.2,333.3,-79.5,0.6,-0.2126701669179895,9.992924167458028,0.2960607767610586,4.5
-0.013999999999999999,9.323,1.829,0.1,9.661,1.679,-0.114,-0.33799999999999997,0.151,0.01,0.307,0.16699999999999998,16.9,-19.2,-32.3,325.9,-80.1,-2.8,0.039595521982025685,9.497657459059276,0.23811968632327218,4.5
0.8240000000000001,9.321,0.8690000000000001,0.193,9.668,1.6340000000000001,0.642,-0.342,-0.7809999999999999,0.05,0.5770000000000001,0.027000000000000003,16.9,-19.6,-31.4,323.5,-80.2,-6.2,0.8484443208909532,9.33055125136473,-0.7322114312164186,4.5
1.5319999999999998,9.524,0.479,0.155,9.681000000000001,1.558,1.382,-0.152,-1.099,-0.113,0.445,-0.107,18.5,-19.9,-30.7,319.9,-80.8,-6.3,1.5444571192435776,9.46188689715228,-1.170636387746359,4.5
0.038,9.34,2.964,-0.025,9.641,1.795,-0.095,-0.365,1.214,0.035,0.345,-0.091,21.3,-18.8,-29.9,320.9,-79.8,-0.5,0.1308243524627899,9.704036921267194,1.355320043194889,4.5
0.115,10.245,2.267,-0.132,9.662,1.671,0.276,0.614,0.568,0.212,0.40299999999999997,0.043,22.1,-19.1,-28.8,322.4,-79.7,3.3,0.18105756424202657,10.4794333740531,0.5111098876101068,4.5
-0.22699999999999998,10.013,1.1640000000000001,-0.107,9.699,1.446,-0.08199999999999999,0.369,-0.38299999999999995,0.336,0.489,0.141,22.8,-20.0,-27.1,320.4,-81.5,4.2,-0.19755441346289015,10.066882464128485,-0.5342693207959313,4.5
-0.34700000000000003,10.025,1.6540000000000001,-0.037000000000000005,9.686,1.535,-0.36,0.308,0.136,-0.13,0.11199999999999999,0.03,24.8,-20.3,-26.3,313.5,-81.0,1.4,-0.30256876998628957,10.161836818681326,-0.04769287076244488,4.5
-0.977,9.855,1.784,-0.001,9.674,1.61,-0.8759999999999999,0.121,0.16,0.085,0.433,0.047,24.6,-20.3,-26.6,311.3,-80.5,-0.5,-0.9264908364885063,10.01914162421106,0.12894124206089264,4.5
-0.165,10.003,1.652,0.068,9.679,1.575,-0.10400000000000001,0.23600000000000002,0.139,-0.059000000000000004,0.039,0.062,25.9,-20.9,-24.8,309.3,-80.9,-1.3,-0.11953164112666412,10.139014015912355,-0.04944665714104035,4.5
0.623,9.465,0.644,0.161,9.69,1.501,0.408,-0.163,-1.006,0.09300000000000001,0.046,0.004,25.1,-21.2,-24.4,302.8,-81.1,-6.1,0.6396554265537462,9.435573841020407,-0.9746164506777701,4.5
-0.259,9.232000000000001,0.9359999999999999,0.039,9.692,1.4969999999999999,-0.307,-0.474,-0.494,-0.087,0.175,-0.138,25.9,-21.1,-23.9,305.4,-81.3,-2.7,-0.23445895972030623,9.25889404873636,-0.6252287505235758,4.5
-1.19,9.474,1.8530000000000002,-0.17800000000000002,9.687000000000001,1.516,-0.9109999999999999,-0.23199999999999998,0.308,-0.037000000000000005,0.483,-0.08900000000000001,27.5,-20.3,-23.5,312.7,-81.1,5.1,-1.1405602888814954,9.655901353404273,0.2628236685538343,4.5
-1.037,9.747,1.915,-0.297,9.674,1.5830000000000002,-0.611,0.052000000000000005,0.325,-0.10800000000000001,0.221,0.11199999999999999,28.7,-20.5,-22.9,315.0,-80.7,10.7,-0.9837022463049633,9.934887652435346,0.27738100890696193,4.5
-0.536,9.658999999999999,1.891,-0.225,9.642000000000001,1.774,-0.278,0.026000000000000002,0.040999999999999995,-0.375,0.134,0.16699999999999998,28.6,-20.2,-21.5,309.3,-79.8,8.2,-0.4772030217299477,9.841906161786536,0.26195109971136765,4.5
-0.385,10.177999999999999,1.93,-0.171,9.633,1.828,-0.251,0.5660000000000001,0.102,0.135,0.36700000000000005,0.185,29.2,-20.8,-21.4,305.9,-79.0,5.8,-0.32323857515056403,10.359338797936713,0.2107735588203321,4.5
-0.522,9.924,2.04,-0.109,9.646,1.764,-0.34299999999999997,0.247,0.256,0.10400000000000001,0.207,0.16899999999999998,29.5,-20.9,-19.7,301.6,-79.6,3.5,-0.4589557979493166,10.128046298532505,0.3631772987271171,4.5
-0.36200000000000004,9.536,2.559,-0.024,9.656,1.713,-0.364,-0.141,0.9520000000000001,0.284,-0.028999999999999998,0.121,29.7,-21.5,-20.0,299.4,-79.7,1.6,-0.28534191070977943,9.831749823873167,0.932789576894169,4.5
-0.36200000000000004,9.886000000000001,2.509,0.028999999999999998,9.662,1.6769999999999998,-0.409,0.312,0.7559999999999999,-0.231,0.084,0.129,29.9,-22.1,-18.5,294.5,-80.4,-0.6,-0.2884190530131429,10.168464331940424,0.8235706283704018,4.5
0.45299999999999996,9.704,1.425,0.067,9.651,1.7369999999999999,0.345,0.10800000000000001,-0.33799999999999997,-0.08,0.41200000000000003,0.043,29.0,-22.0,-18.4,294.8,-79.8,-2.2,0.4959860709080941,9.803145499718244,-0.23619087369986036,4.5
0.275,9.603,1.81,0.057999999999999996,9.651,1.74,0.191,-0.086,0.008,0.073,0.027000000000000003,0.021,30.0,-22.0,-17.8,293.6,-79.7,-1.8,0.32983217329079995,9.768990780439902,0.16542028032393818,4.5
0.4,9.548,1.7719999999999998,0.11800000000000001,9.642999999999999,1.7819999999999998,0.282,-0.094,-0.011000000000000001,-0.017,0.059000000000000004,0.028999999999999998,30.1,-22.4,-18.4,291.9,-79.7,-2.6,0.4549100218754317,9.707690747774944,0.1344812907510029,4.5
0.44299999999999995,9.342,2.026,0.20600000000000002,9.617,1.906,0.289,-0.297,0.496,0.095,0.092,-0.11900000000000001,30.2,-22.4,-18.1,289.2,-79.2,-5.0,0.5101393704230894,9.546529762296062,0.42120816746572376,4.5
-0.366,9.45,1.525,0.11800000000000001,9.636000000000001,1.8159999999999998,-0.484,-0.18600000000000003,-0.29100000000000004,-0.031,0.064,-0.094,30.7,-21.8,-16.9,287.3,-79.3,-4.7,-0.3174890996626517,9.57375079844426,-0.06765590057973192,4.5
0.19899999999999998,9.515,0.929,0.10800000000000001,9.632,1.84,0.11900000000000001,-0.20800000000000002,-0.8440000000000001,-0.217,0.073,0.04,30.3,-22.4,-16.6,289.1,-79.4,-3.4,0.22872623823553825,9.535155017421554,-0.682912953225499,4.5
0.354,9.562999999999999,1.544,0.051,9.588,2.057,0.303,-0.026000000000000002,-0.513,-0.188,0.163,-0.122,31.2,-21.7,-16.3,287.7,-78.2,-2.6,0.40919180024888874,9.68430387763272,-0.08391350473495773,4.5
0.364,9.912,2.129,-0.10800000000000001,9.552999999999999,2.215,0.41700000000000004,0.384,-0.057999999999999996,-0.062,0.11199999999999999,-0.262,31.7,-19.9,-16.6,290.0,-77.3,0.5,0.44601266876563767,10.125275221903438,0.43903915543928473,4.5
-0.7659999999999999,10.18,2.301,-0.355,9.56,2.155,-0.382,0.56,0.10300000000000001,-0.022000000000000002,0.249,-0.11900000000000001,33.5,-18.8,-15.2,296.1,-77.1,8.4,-0.6789337625039716,10.425286851836011,0.6051446133507281,4.5
-0.426,10.187999999999999,1.944,-0.4,9.549,2.195,0.062,0.619,-0.335,-0.013999999999999999,0.057,0.139,33.4,-18.1,-14.5,298.7,-76.8,10.8,-0.35123101607186846,10.371798231759135,0.24164894584334795,4.5
-0.06,10.01,2.1430000000000002,-0.264,9.535,2.276,0.17600000000000002,0.48200000000000004,0.021,0.052000000000000005,-0.037000000000000005,0.214,33.0,-17.0,-15.0,295.5,-76.4,7.5,0.025152858721379616,10.226810585726053,0.45591838894661674,4.5
0.184,9.594,2.5639999999999996,-0.037000000000000005,9.513,2.38,0.221,0.08,0.184,-0.114,-0.29,0.069,31.9,-17.9,-15.7,291.4,-76.2,2.0,0.2903162744721172,9.884192063722587,0.9334086501742009,4.5
-1.188,8.969,3.611,-0.042,9.468,2.553,-1.17,-0.485,1.052,-0.20800000000000002,0.12,0.047,32.3,-17.8,-16.1,289.6,-75.0,0.9,-1.0259741507434565,9.448934017232922,2.1350992904276698,4.5
-1.1159999999999999,9.125,2.2359999999999998,-0.171,9.413,2.7460000000000004,-0.9620000000000001,-0.3,-0.40399999999999997,-0.426,0.18899999999999997,-0.017,31.1,-17.1,-16.1,292.0,-74.3,2.7,-1.0075953150415558,9.376154410769418,0.763712738217383,4.5
-0.682,9.52,2.818,-0.28,9.31,3.0669999999999997,-0.419,0.259,-0.237,-0.136,0.218,0.055999999999999994,31.5,-16.4,-16.5,292.6,-72.0,4.7,-0.5302496797988036,9.855732928235383,1.2727968118950137,4.5
-0.366,9.693999999999999,2.923,-0.35,9.307,3.07,-0.017,0.387,-0.146,0.066,0.205,0.087,31.4,-16.1,-15.4,292.4,-71.6,6.4,-0.20893055814394637,10.041599938811698,1.3319683520003527,4.5
-0.168,9.496,2.873,-0.342,9.355,2.9210000000000003,0.175,0.14,-0.048,0.23600000000000002,0.107,0.124,31.6,-17.2,-15.3,293.4,-72.3,6.9,-0.02137649456534052,9.83749860543977,1.2959680680675298,4.5
-0.14400000000000002,9.412,2.6839999999999997,-0.24600000000000002,9.404,2.77,0.1,-0.145,0.285,0.132,-0.027000000000000003,0.151,32.0,-17.3,-13.7,290.2,-73.5,5.1,-0.014122588665094804,9.724686327023768,1.1138278114171758,4.5
-0.098,9.472000000000001,3.18,-0.10300000000000001,9.445,2.637,-0.086,0.003,0.555,0.28,-0.128,0.121,31.4,-17.3,-13.6,288.8,-74.1,2.9,0.048409550583571645,9.865621446134218,1.5836533702135933,4.5
-0.21100000000000002,9.902999999999999,2.892,0.057999999999999996,9.547,2.24,-0.268,0.33899999999999997,0.721,0.515,-0.135,0.225,31.0,-19.3,-11.8,284.6,-75.5,0.4,-0.09780369530535903,10.2465009583599,1.2154203172212688,4.5
0.6779999999999999,10.374,1.635,0.294,9.629,1.8319999999999999,0.405,0.747,-0.19,0.496,0.031,0.109,32.4,-17.7,-13.3,278.3,-78.3,-7.5,0.7299227588400088,10.497563417555249,-0.14546498043569356,4.5
1.1420000000000001,9.508,1.212,0.431,9.652000000000001,1.681,0.711,-0.14400000000000002,-0.469,-0.268,-0.185,-0.045,31.9,-18.4,-13.8,272.9,-80.1,-13.9,1.1770622952968721,9.570911323833199,-0.4328426784778474,4.5
0.067,8.957,2.701,0.42200000000000004,9.626,1.824,-0.35,-0.674,0.8959999999999999,0.016,-0.013000000000000001,-0.033,31.6,-17.7,-14.2,275.9,-79.1,-13.5,0.15293737568801546,9.281953240950948,1.1617629671830223,4.5
1.058,8.636000000000001,1.2590000000000001,0.47100000000000003,9.632,1.781,0.5579999999999999,-0.792,-0.74,0.198,0.022000000000000002,0.06,31.0,-17.9,-13.5,272.0,-79.2,-14.8,1.096617768704481,8.719307647209579,-0.23673745515688305,4.5
1.3619999999999999,9.345,0.73,0.603,9.625,1.7790000000000001,0.838,-0.256,-1.003,-0.38,-0.028999999999999998,0.04,31.1,-18.4,-13.1,269.5,-79.4,-18.1,1.3840059587912388,9.328378834912975,-0.8847851820515678,4.5
1.403,9.575,2.272,0.604,9.551,2.14,0.799,0.023,0.132,-0.345,-0.026000000000000002,-0.193,32.1,-17.4,-15.1,272.2,-77.2,-16.6,1.4868611142875183,9.81030113336106,0.5985429805739706,4.5
0.716,9.84,2.964,0.43,9.53,2.274,0.215,0.32,0.865,-0.107,0.022000000000000002,-0.17800000000000002,31.9,-17.0,-14.7,277.6,-76.4,-10.7,0.8330428862609592,10.189840340635524,1.2636239084501963,4.5
0.45299999999999996,9.867,2.715,0.303,9.512,2.366,0.126,0.376,0.316,0.01,0.249,-0.076,32.5,-15.8,-14.9,279.9,-75.9,-7.9,0.5646965465912364,10.176530962762074,1.0263812031661457,4.5
0.294,9.886000000000001,2.3609999999999998,0.18600000000000003,9.526,2.323,0.06,0.442,0.083,0.161,0.13,-0.061,33.0,-15.7,-14.6,282.9,-76.0,-5.0,0.3894565900870387,10.138118873157945,0.6786915928140447,4.5
0.177,9.902999999999999,2.334,0.14300000000000002,9.557,2.194,-0.038,0.451,0.081,0.10099999999999999,0.047,0.044000000000000004,33.7,-15.3,-14.5,283.2,-76.9,-3.6,0.266223195098664,10.15165742096017,0.6490537865660579,4.5
0.11,9.472000000000001,2.349,0.188,9.568999999999999,2.1390000000000002,-0.2,-0.015,0.313,0.11599999999999999,0.134,0.037000000000000005,32.7,-15.0,-13.7,281.1,-77.2,-4.7,0.19759728308655022,9.7297398237834,0.7360728735663582,4.5
0.271,10.03,1.4269999999999998,0.257,9.575,2.104,0.02,0.44299999999999995,-0.711,-0.08800000000000001,-0.084,0.132,32.8,-15.8,-13.2,279.6,-77.5,-6.4,0.32320745174741644,10.125819207231737,-0.2720153039660489,4.5
-0.024,9.097999999999999,2.8710000000000004,0.41700000000000004,9.516,2.333,-0.413,-0.252,0.27899999999999997,-0.479,-0.382,0.083,32.1,-15.7,-13.1,275.2,-76.0,-10.1,0.09289054563639323,9.447217309931471,1.3260005450461037,4.5
-0.45299999999999996,9.639,3.1839999999999997,0.435,9.454,2.57,-0.8540000000000001,0.073,0.825,0.161,0.276,0.021,31.6,-15.6,-16.1,279.1,-74.6,-10.6,-0.30977399202139366,10.033881809904475,1.574370318170148,4.5
-0.022000000000000002,9.68,2.6460000000000004,0.435,9.45,2.585,-0.45,0.187,0.10800000000000001,0.018000000000000002,-0.051,0.044000000000000004,31.4,-15.5,-15.9,280.3,-74.5,-9.5,0.09736089248826546,9.982794509176975,1.019085199656987,4.5
0.134,9.352,3.1510000000000002,0.46799999999999997,9.441,2.611,-0.33399999999999996,-0.08900000000000001,0.54,-0.034,-0.171,0.045,31.1,-15.2,-15.7,279.9,-74.3,-10.2,0.2774040470040561,9.740654213706213,1.5650442433724243,4.5
0.294,9.552999999999999,2.231,0.428,9.462,2.541,-0.124,0.096,-0.297,0.075,-0.012,0.002,30.8,-15.5,-15.4,278.6,-74.6,-9.6,0.39262074612037823,9.787288426072932,0.6151749463158249,4.5
0.48100000000000004,9.388,1.939,0.418,9.488,2.4419999999999997,0.025,-0.105,-0.503,0.136,0.048,-0.027999999999999997,30.9,-16.3,-15.8,280.3,-75.2,-9.7,0.5631802072758445,9.575531740191956,0.3429955491097936,4.5
0.6579999999999999,9.548,1.511,0.405,9.526,2.294,0.253,0.022000000000000002,-0.7829999999999999,0.08900000000000001,-0.003,-0.055,30.1,-15.9,-15.4,279.7,-76.3,-10.0,0.7179537332470457,9.66184281537776,-0.11715309577545852,4.5
0.395,9.419,2.006,0.451,9.545,2.205,0.22699999999999998,-0.027999999999999997,-0.304,-0.132,-0.049,0.057999999999999996,30.7,-15.7,-15.7,278.3,-76.9,-11.1,0.47188843228143695,9.618473170122085,0.39989646550153446,4.5
0.397,9.658999999999999,2.5669999999999997,0.521,9.516,2.313,-0.076,0.054000000000000006,0.392,-0.149,-0.021,0.11199999999999999,31.0,-16.5,-15.3,276.9,-76.5,-12.0,0.5002768672074936,9.947476712371396,0.9169564400590731,4.5
