sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.8117;12.7495;2.9114;0.4171;9.7288;1.1606;0.3946;3.0207;1.7509;0.5517;-0.1002;0.1717;1774.0;-21.84;-28.2;29.22;127.27;-82.78;-19.77;8.0;996.34;48.054;23.0316;72.53704;-6.57;NaN;;4.39;9.677419;165.66;17 / 22;41518;2018-06-12 12:15:22:772
1.1852;12.3976;3.5172;0.372;9.6863;1.4854;1.134;0.4007;-0.8485;-0.3884;0.7715;-0.025;1630.0;-17.64;-29.04;28.98;138.8;-81.02;-14.06;8.0;996.35;51.265;23.0316;72.53704;-6.57;NaN;;4.39;9.677419;165.66;19 / 24;42018;2018-06-12 12:15:23:272
-0.6919;11.7846;2.2123;0.6778;9.7025;1.2538;-0.6826;-0.1446;-0.9234;0.2866;0.2101;-0.259;2139.0;-21.48;-27.9;29.76;121.8;-81.64;-28.4;8.0;996.31;48.385;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;18 / 23;42519;2018-06-12 12:15:23:773
0.4142;6.3137;-1.8987;0.0228;9.8048;0.1878;-0.8105;-3.7928;-0.7816;-0.1037;-0.5486;0.3213;1718.0;-12.72;-26.04;36.06;153.55;-88.89;-6.92;8.0;996.35;49.485;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;18 / 23;43019;2018-06-12 12:15:24:273
0.565;4.5204;-1.4557;0.0348;9.8004;0.3473;0.3794;-4.4827;-1.6259;0.0044;0.2871;0.0733;1558.0;-14.76;-26.64;34.92;151.75;-87.96;-5.72;8.0;996.35;48.607;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;18 / 23;43519;2018-06-12 12:15:24:773
-1.1732;7.4175;-0.2011;-0.0183;9.8063;0.079;-1.1549;-2.3888;-0.2801;-0.3224;-0.0458;-0.1136;1397.0;-13.68;-26.22;35.28;171.31;-89.53;13.06;8.0;996.35;50.693;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 21;44018;2018-06-12 12:15:25:272
-1.3647;6.273;0.7446;0.2705;9.7972;0.3351;-1.9202;-0.675;-0.3136;0.5322;0.474;-0.5058;1303.0;-18.6;-26.7;32.64;112.78;-87.48;-38.91;8.0;996.34;47.721;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 21;44519;2018-06-12 12:15:25:773
1.9226;8.8229;0.7734;0.2522;9.7836;0.623;1.2945;-0.5896;0.2988;0.0789;-0.4777;0.0867;1324.0;-18.0;-28.32;31.86;130.81;-86.07;-22.04;8.0;996.36;47.931;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;15 / 19;45018;2018-06-12 12:15:26:272
0.6848;9.7639;4.9083;0.941;9.6578;1.418;0.1747;1.5833;2.1112;-0.8191;-0.3342;0.6182;1505.0;-20.94;-28.44;29.16;117.18;-80.01;-33.57;8.0;996.34;46.872;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;15 / 19;45520;2018-06-12 12:15:26:774
0.0096;14.8732;5.4685;0.9832;9.692;1.1265;-0.9736;5.1813;4.342;0.3996;0.361;-0.292;1122.0;-19.98;-28.2;29.82;111.36;-81.23;-41.11;8.0;996.36;47.549;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;18 / 23;46020;2018-06-12 12:15:27:274
1.0463;12.6753;0.9194;0.708;9.7161;1.1257;0.3383;2.9592;-0.2063;-0.207;0.229;0.2608;1482.0;-19.44;-27.96;30.42;120.57;-82.21;-32.17;8.0;996.36;47.877;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;18 / 23;46519;2018-06-12 12:15:27:773
0.6177;11.7128;0.6872;0.2721;9.7738;0.7547;0.233;1.5895;-0.6063;0.4998;-0.3592;0.2694;1525.0;-16.5;-27.48;32.34;135.97;-85.31;-19.83;8.0;996.37;47.418;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;16 / 20;47018;2018-06-12 12:15:28:272
1.5204;11.3896;2.0615;0.4917;9.7397;1.0324;1.0047;0.0433;-0.5799;-0.758;0.3604;0.4746;1905.0;-12.66;-27.66;33.18;136.48;-83.3;-25.47;8.0;996.37;49.002;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;16 / 20;47518;2018-06-12 12:15:28:772
0.7303;11.0065;0.407;0.2235;9.7417;1.1041;-0.5922;3.3981;1.1345;0.3972;1.0164;-0.1002;1508.0;-16.32;-27.24;31.86;144.93;-84.24;-10.87;8.0;996.38;50.099;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 22;48019;2018-06-12 12:15:29:273
0.3807;6.5986;-0.4142;0.6686;9.756;0.7372;-0.2879;-3.1574;-1.1514;0.2512;-0.0764;-0.2309;1112.0;-11.82;-26.76;34.08;121.93;-84.18;-42.21;8.0;996.36;51.141;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 22;48519;2018-06-12 12:15:29:773
0.7734;4.7957;-0.6584;0.2832;9.7504;1.0101;0.4902;-4.9546;-1.6685;-0.4073;-0.6366;0.526;1656.0;-15.54;-27.3;32.04;140.56;-83.86;-15.66;8.0;996.37;55.055;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 21;49018;2018-06-12 12:15:30:272
-0.5531;5.8085;-0.328;0.1808;9.7916;0.5122;-1.0619;-3.0685;0.3018;0.812;0.1307;0.1772;1418.0;-11.34;-26.64;34.08;144.0;-86.82;-19.44;8.0;996.36;47.141;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 21;49518;2018-06-12 12:15:30:772
-2.332;9.4789;1.8244;-0.2668;9.7782;0.6977;-0.3437;0.5962;-3.0225;0.4131;0.8179;-0.2541;1636.0;-7.56;-28.14;34.32;187.27;-85.63;20.93;8.0;996.37;50.875;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;18 / 21;50019;2018-06-12 12:15:31:273
1.8053;9.0599;-1.5994;-0.0795;9.7897;0.571;1.5496;-0.7657;-1.4593;-0.0335;-0.5248;-0.0086;1723.0;-9.48;-26.88;34.56;185.87;-85.52;20.61;8.0;996.36;48.786;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 20;50519;2018-06-12 12:15:31:773
-0.7135;11.3967;4.1397;0.2539;9.8016;0.1861;-0.1772;3.5225;2.6823;-0.2357;0.3775;-0.0794;1605.0;-11.58;-24.18;35.76;108.9;-88.16;-53.76;8.0;996.36;47.519;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 20;51019;2018-06-12 12:15:32:273
-1.1876;15.9674;-0.9218;0.2438;9.7584;-0.9404;-0.3707;5.3686;-3.2281;0.173;0.3011;0.0257;1037.0;-13.8;-19.98;37.32;353.45;-84.31;-165.46;8.0;996.34;48.614;23.031515;72.53709;-6.46;NaN;;3.89;9.677419;138.84;17 / 20;51519;2018-06-12 12:15:32:773
0.0862;11.5739;0.0886;-0.0222;9.7909;0.5558;-0.6386;2.4487;0.5312;0.1632;0.2516;0.0629;1805.0;-9.42;-25.74;33.84;167.94;-86.75;2.29;8.0;996.35;49.248;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;19 / 22;52019;2018-06-12 12:15:33:273
0.5291;11.8134;0.3615;0.1705;9.7113;1.3537;-0.9606;1.3527;-0.9586;0.3178;-0.1808;0.0483;1855.0;-13.86;-28.14;30.9;151.43;-82.0;-7.18;8.0;996.34;48.752;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 20;52519;2018-06-12 12:15:33:773
0.929;9.6178;1.3983;0.269;9.6723;1.5951;0.6576;0.9894;-0.9774;-0.1532;-0.1027;0.2248;1491.0;-14.46;-29.16;29.82;155.13;-80.57;-3.03;8.0;996.34;51.734;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 20;53019;2018-06-12 12:15:34:273
0.0215;8.7056;1.0655;0.0432;9.5517;2.2212;-0.1414;-1.0041;-1.4334;0.4882;0.1722;-0.1576;1566.0;-17.22;-31.2;25.5;151.34;-76.91;-1.11;8.0;996.34;47.381;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 20;53519;2018-06-12 12:15:34:773
0.2131;7.7263;0.8619;0.0655;9.4987;2.4372;0.308;-2.189;-1.0844;0.0429;-0.0935;-0.3348;1504.0;-16.2;-31.62;27.54;154.21;-75.6;-1.54;8.0;996.35;46.727;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;18 / 21;54019;2018-06-12 12:15:35:273
-0.2993;7.5324;1.6425;3.0E-4;9.4085;2.766;-0.4935;-0.9136;0.1479;-0.3224;-0.0623;0.036;1953.0;-16.26;-33.36;24.48;153.67;-73.62;-0.01;8.0;996.36;46.641;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;18 / 21;54518;2018-06-12 12:15:35:772
-0.7901;8.6649;3.4837;0.0629;9.5844;2.0748;-0.7907;0.6056;0.7528;-0.6364;-0.5064;0.2077;2420.0;-15.96;-31.62;27.42;152.78;-77.78;-1.74;8.0;996.33;47.356;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 20;55018;2018-06-12 12:15:36:272
-2.6074;11.0568;3.3161;-0.3991;9.5452;2.2135;-2.2083;1.5115;1.1026;0.702;0.5827;0.088;1783.0;-15.24;-33.06;26.28;163.86;-76.74;10.22;8.0;996.32;48.967;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 20;55519;2018-06-12 12:15:36:773
0.9745;10.2092;4.4557;0.47;9.7076;1.3081;0.5763;1.3276;3.4349;-0.2338;-0.4405;-0.11;1323.0;-15.12;-28.98;31.26;138.67;-81.85;-19.76;8.0;996.35;46.449;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;18 / 21;56018;2018-06-12 12:15:37:272
2.162;11.9187;4.3839;0.6661;9.7072;1.2234;2.0131;2.0702;-1.1252;-1.0017;-0.7923;0.4484;1365.0;-14.04;-29.64;31.08;132.19;-81.83;-28.57;8.0;996.34;47.735;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 22;56518;2018-06-12 12:15:37:772
0.2538;12.8189;1.257;0.2722;9.7389;1.1183;-1.1126;3.4368;1.2784;-0.1111;0.4239;-0.5296;1390.0;-15.54;-28.38;30.96;142.15;-83.26;-13.68;8.0;996.35;45.925;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 22;57018;2018-06-12 12:15:38:272
0.2658;12.1174;3.589;0.2377;9.6952;1.4548;-0.1204;2.3336;2.2707;-0.3151;0.5143;0.1081;1359.0;-17.82;-29.88;28.2;142.43;-81.35;-9.28;8.0;996.36;48.94;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;18 / 22;57518;2018-06-12 12:15:38:772
-0.0742;11.5955;2.1932;-0.3013;9.6748;1.574;0.0571;0.7355;-0.0297;-0.1673;0.091;0.2425;1742.0;-17.22;-30.72;28.44;162.08;-80.59;10.84;8.0;996.35;52.905;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;18 / 22;58018;2018-06-12 12:15:39:272
0.5435;9.0192;-0.1197;0.0189;9.6836;1.5487;0.5246;-0.6643;-1.6684;0.1559;0.2205;0.0984;2196.0;-14.58;-29.94;28.8;155.18;-80.91;-0.7;8.0;996.36;47.882;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;18 / 22;58518;2018-06-12 12:15:39:772
0.2083;8.1956;-1.087;0.1972;9.6091;1.9483;0.5211;-3.7934;-2.341;0.4735;-0.1491;-0.1588;2252.0;-16.8;-29.58;27.18;147.35;-78.48;-5.78;8.0;996.36;48.022;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;19 / 23;59018;2018-06-12 12:15:40:272
-0.8619;6.8692;-0.2945;-0.4034;9.681;1.5116;-0.1065;-3.001;-1.605;0.0166;0.0336;0.0904;1966.0;-14.04;-30.24;29.28;169.81;-80.66;14.18;8.0;996.37;47.035;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;19 / 23;59518;2018-06-12 12:15:40:772
-0.7231;6.7519;2.2746;-0.1567;9.7127;1.345;-0.5664;-2.9608;0.9296;-0.364;-0.1699;0.2871;2079.0;-16.92;-28.86;29.46;158.58;-82.06;6.64;8.0;996.36;47.831;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 20;60019;2018-06-12 12:15:41:273
2.3296;8.7511;-0.8069;0.3207;9.7126;1.3162;2.0089;-0.9615;-2.1231;-0.2754;-0.2841;0.102;1816.0;-14.58;-28.92;30.54;144.14;-82.06;-13.7;8.0;996.35;46.708;23.0314;72.5371;-6.38;165.5411911965045;;4.08;9.677419;178.6;17 / 20;60519;2018-06-12 12:15:41:773
-1.9346;10.5133;5.2698;0.3814;9.3893;2.8047;-0.719;0.9109;3.3845;-0.2442;0.9297;-0.1961;1551.0;-14.7;-32.1;26.34;150.12;-73.22;-7.74;8.0;996.37;47.828;23.031288;72.53713;-6.29;165.5411911965045;;4.22;9.677419;157.77;16 / 19;61018;2018-06-12 12:15:42:272
