sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.8236;6.4693;1.9322;0.3659;9.7512;0.975;-1.1895;-3.2818;0.9571;-0.0591;0.2468;0.0672;3458.0;-22.68;-19.38;-31.98;16.04;-83.9;-20.57;3.1;996.26;47.139;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;20 / 21;5022;2018-06-12 12:17:25:314
-0.328;9.1222;1.9465;0.5569;9.7249;1.1338;-0.8849;-0.6027;0.8127;0.2695;0.7165;-0.5095;3762.0;-22.62;-18.0;-31.38;11.17;-82.6;-26.16;3.1;996.27;45.948;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;20 / 21;5522;2018-06-12 12:17:25:814
0.6967;9.6082;0.7566;0.9991;9.6157;1.6463;-0.8746;0.548;5.2756;-0.0988;0.3671;0.2853;3833.0;-18.06;-16.32;-36.6;354.13;-78.68;-31.25;3.1;996.27;45.799;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;20 / 21;6025;2018-06-12 12:17:26:317
1.2354;9.0743;4.3983;0.6069;9.7067;1.2575;0.6285;-0.6324;3.1408;-0.2864;-0.5804;0.383;3909.0;-16.32;-19.62;-36.36;358.04;-81.81;-25.76;3.1;996.28;47.199;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;21 / 21;6523;2018-06-12 12:17:26:815
0.0168;11.9786;2.6553;0.4431;9.6918;1.429;-0.4263;2.2867;1.2262;-0.1868;0.295;-0.0147;3825.0;-17.76;-19.56;-34.38;11.73;-81.22;-17.23;3.1;996.26;45.128;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;21 / 21;7023;2018-06-12 12:17:27:315
0.6536;11.7152;1.0295;0.4099;9.6429;1.7368;-1.157;2.0052;0.0852;0.0771;-0.2572;0.1368;4141.0;-14.1;-17.28;-36.0;8.82;-79.52;-13.28;3.1;996.28;45.605;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;20 / 20;7522;2018-06-12 12:17:27:814
1.3671;7.1397;-1.0918;0.4503;9.6888;1.4469;0.1027;-3.5284;-2.5962;-0.2534;-0.3586;0.3293;3766.0;-13.92;-18.42;-35.58;4.33;-81.11;-17.29;3.1;996.26;47.914;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;20 / 20;8022;2018-06-12 12:17:28:314
1.7119;7.0918;1.1684;0.9612;9.6062;1.7228;0.4658;-3.6037;-0.7986;-0.3743;-0.5193;0.3567;4430.0;-13.98;-15.84;-37.68;350.08;-78.39;-29.16;3.1;996.27;47.939;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;19 / 20;8522;2018-06-12 12:17:28:814
-0.6153;7.7886;2.4158;0.8598;9.6998;1.1595;-0.6826;-1.5258;1.024;0.0068;0.3726;-0.3445;3519.0;-20.76;-16.92;-33.06;355.59;-81.54;-36.56;3.1;996.27;49.058;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;19 / 20;9022;2018-06-12 12:17:29:314
-0.2753;11.1717;4.1014;0.7435;9.6461;1.603;-0.1809;0.8695;0.8248;0.2347;0.1405;0.2297;3993.0;-16.74;-15.42;-36.72;356.79;-78.88;-27.6;3.1;996.27;48.374;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;19 / 21;9523;2018-06-12 12:17:29:815
0.6584;11.5883;3.4502;1.0646;9.5852;1.778;1.0448;2.2569;-1.3015;-0.5087;-0.526;-0.1252;4416.0;-17.1;-15.12;-37.02;353.07;-77.8;-30.91;3.1;996.27;46.697;23.031082;72.537636;27.15;NaN;;3.08;9.677419;50.81;19 / 21;10022;2018-06-12 12:17:30:314
0.7901;11.7679;3.6776;0.7967;9.5401;2.1262;0.5776;2.29;0.1531;-0.0097;0.2608;-0.1002;5009.0;-13.8;-14.76;-38.82;359.11;-76.61;-20.54;3.1;996.25;47.413;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;20 / 20;10523;2018-06-12 12:17:30:815
0.2466;11.222;2.5331;1.3234;9.1968;3.1364;-1.3329;1.2901;-0.6583;0.1076;0.1704;-0.369;6389.0;-17.4;-9.54;-39.12;0.79;-69.69;-22.88;3.1;996.28;47.315;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;20 / 20;11022;2018-06-12 12:17:31:314
1.5347;8.344;0.4142;1.3406;9.4195;2.3762;0.1942;-1.0754;-1.962;-0.0878;-0.1381;0.0379;5808.0;-21.06;-14.82;-35.34;1.79;-73.85;-29.43;3.1;996.27;50.826;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;11523;2018-06-12 12:17:31:815
2.0591;5.3967;1.494;1.9005;9.2524;2.6365;0.1586;-3.8557;-1.1425;-0.1917;-0.4802;0.3177;5466.0;-19.62;-11.22;-36.12;352.14;-70.65;-35.79;3.1;996.27;53.703;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;12024;2018-06-12 12:17:32:316
0.8619;8.9139;-0.2035;1.9783;9.2686;2.5199;0.2866;-0.5031;-4.5885;0.4076;-0.5639;-0.3732;4590.0;-24.18;-10.98;-33.66;356.6;-70.93;-38.14;3.1;996.27;52.887;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;12523;2018-06-12 12:17:32:815
0.8763;10.7407;9.6465;1.2051;9.3963;2.5354;-0.0966;2.9151;5.7129;-1.0946;0.7214;0.587;3992.0;-19.14;-11.82;-36.78;2.01;-73.37;-25.42;3.1;996.25;53.27;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;13022;2018-06-12 12:17:33:314
2.0639;14.4997;1.8292;0.6442;9.4763;2.4405;1.4197;5.0235;-0.6112;-0.1935;-0.3659;0.2975;3525.0;-19.56;-13.38;-36.78;15.31;-75.09;-14.79;3.1;996.27;53.837;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;19 / 20;13523;2018-06-12 12:17:33:815
1.3169;12.2012;2.1668;1.0517;9.3388;2.802;0.2652;2.8624;-0.6352;-0.56;0.2956;0.099;4058.0;-19.26;-10.86;-37.44;7.58;-72.23;-20.57;3.1;996.31;53.981;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;19 / 20;14023;2018-06-12 12:17:34:315
1.4797;6.5867;0.1413;1.2114;9.0515;3.5739;0.2683;-2.4649;-3.4326;0.0753;-0.2395;-0.2144;3637.0;-16.08;-7.38;-39.24;4.17;-67.37;-18.72;3.1;996.31;52.792;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;19 / 19;14522;2018-06-12 12:17:34:814
0.3376;8.3464;7.202;0.5675;9.1234;3.5512;-0.4645;0.6189;2.8894;-0.4434;0.4569;0.3274;2331.0;-18.06;-8.7;-38.64;18.28;-68.49;-9.08;3.1;996.29;54.139;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;19 / 19;15023;2018-06-12 12:17:35:315
0.3304;10.0895;3.3424;0.8487;8.8448;4.1496;-0.1639;0.6916;4.3357;0.2371;-0.1149;0.2474;1671.0;-14.04;-6.3;-40.86;8.65;-64.41;-11.56;3.1;996.29;55.655;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;20 / 21;15522;2018-06-12 12:17:35:814
1.506;13.9945;2.5212;0.5423;9.311;3.03;0.9637;4.6835;-0.5088;-0.0628;0.1582;-0.3238;1351.0;-10.08;-10.56;-41.4;1.32;-70.17;-12.58;3.1;996.26;53.951;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;20 / 21;16023;2018-06-12 12:17:36:315
0.5315;12.7567;3.2371;0.7349;9.4009;2.6931;-0.2033;3.3558;0.5439;-0.3853;0.025;0.044;1050.0;-14.88;-12.9;-37.98;7.23;-73.46;-15.26;3.1;996.27;54.339;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;16522;2018-06-12 12:17:36:814
0.0215;11.7343;3.2514;0.4365;9.4271;2.6663;-0.3958;1.668;0.0919;0.041;0.3256;0.0635;1313.0;-13.98;-12.42;-38.1;9.33;-74.54;-11.96;3.1;996.28;52.39;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;17022;2018-06-12 12:17:37:314
-0.0215;6.6226;-0.9098;0.2545;9.6203;1.8855;-0.6639;-3.0289;-2.6373;0.228;-0.2627;0.0611;1238.0;-15.84;-16.92;-35.88;18.09;-78.81;-7.69;3.1;996.26;54.161;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;20 / 21;17522;2018-06-12 12:17:37:814
0.8236;6.1772;2.1548;0.4652;9.5258;2.2831;0.3584;-3.3486;-0.1283;-0.1428;-0.2804;0.2511;1517.0;-11.7;-14.16;-37.92;6.76;-76.26;-11.52;3.1;996.27;54.458;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;20 / 21;18023;2018-06-12 12:17:38:315
2.1381;9.1749;-0.0096;0.4202;9.6088;1.9144;1.7179;-0.4339;-1.924;0.1657;-1.0599;-0.0476;1767.0;-12.54;-14.82;-37.98;7.18;-78.47;-12.38;3.1;996.25;53.042;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;18523;2018-06-12 12:17:38:815
0.9649;13.0488;4.1062;0.5443;9.4017;2.7352;0.4205;3.6471;1.371;-0.6132;-0.0868;0.0428;1903.0;-13.92;-12.6;-39.42;9.75;-73.48;-11.26;3.1;996.23;54.143;23.03118;72.53769;26.0;NaN;;4.32;9.677419;15.61;21 / 22;19022;2018-06-12 12:17:39:314
1.1325;12.2659;1.2091;0.1152;9.5627;2.1706;-0.2086;2.6385;0.9515;0.0979;0.0452;0.226;1542.0;-10.5;-14.94;-39.12;12.69;-77.19;-3.04;3.1;996.27;52.688;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;21 / 21;19522;2018-06-12 12:17:39:814
1.2666;9.5029;-0.5818;0.8632;9.5264;2.1616;-0.0803;-1.7187;-1.7379;0.4326;-0.2676;-0.0904;1765.0;-15.96;-14.34;-37.62;1.2;-76.27;-21.77;3.1;996.27;51.778;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;21 / 21;20023;2018-06-12 12:17:40:315
-0.0192;8.0088;0.237;0.8822;9.6475;1.5223;-1.0952;-0.839;-1.7928;0.939;0.3494;-0.4551;2226.0;-13.32;-14.04;-38.94;345.8;-77.59;-31.28;3.1;996.27;49.248;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;20522;2018-06-12 12:17:40:814
0.316;7.4438;0.2658;0.5678;9.7355;1.0332;-0.2518;-2.2917;-0.7675;0.0374;-0.3971;-0.1326;2396.0;-15.9;-19.86;-35.16;355.46;-83.1;-28.79;3.1;996.26;52.559;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;21022;2018-06-12 12:17:41:314
-1.9346;9.8093;2.9497;0.51;9.6838;1.4609;-1.8173;0.1902;1.8336;-0.0188;0.3683;0.0965;2453.0;-16.8;-17.76;-36.3;6.58;-80.92;-19.24;3.1;996.24;51.042;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;22 / 22;21522;2018-06-12 12:17:41:814
0.7662;9.2922;2.83;0.1922;9.7443;1.0871;0.574;-0.4521;1.7429;0.3349;-0.2957;0.1698;2223.0;-13.26;-19.68;-36.24;10.51;-83.54;-10.03;3.1;996.24;47.51;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;22 / 22;22023;2018-06-12 12:17:42:315
0.1149;11.4422;0.1365;-0.2088;9.7298;1.2069;0.3237;1.7124;-1.0704;0.4454;0.1893;0.1649;2204.0;-9.9;-19.68;-37.08;26.81;-82.83;9.82;3.1;996.24;48.743;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 20;22523;2018-06-12 12:17:42:815
0.4549;10.5276;2.1788;0.0674;9.5844;2.0746;0.3875;0.9432;0.1042;-0.1593;-0.0776;0.1051;2516.0;-8.58;-15.3;-40.26;10.7;-78.14;-3.0;3.1;996.26;48.332;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 20;23022;2018-06-12 12:17:43:314
0.1101;7.5491;1.8891;0.4791;9.4674;2.5116;-0.369;-1.9183;-0.6225;-0.1184;0.2009;-0.2382;2476.0;-11.04;-12.6;-39.72;5.18;-74.89;-10.8;3.1;996.25;47.771;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;19 / 19;23523;2018-06-12 12:17:43:815
0.9098;5.6816;1.7742;0.2274;9.4524;2.6019;-0.2442;-2.8801;-0.7847;-0.3829;-0.3042;0.3207;3324.0;-8.16;-12.24;-41.22;6.81;-74.55;-5.0;3.1;996.25;50.618;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;19 / 19;24022;2018-06-12 12:17:44:314
0.3328;9.2299;3.0312;0.4611;9.2554;3.2087;-0.1283;-0.0254;-0.1775;0.4864;0.3347;-0.6249;3381.0;-11.76;-9.0;-40.5;9.75;-70.7;-8.18;3.1;996.25;52.761;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;24523;2018-06-12 12:17:44:815
-2.0567;10.6354;5.3249;0.3423;9.445;2.6162;-1.6352;2.1624;1.569;-0.1789;0.6829;-0.1411;2310.0;-13.44;-13.26;-38.88;12.48;-74.39;-7.45;3.1;996.25;53.512;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;25023;2018-06-12 12:17:45:315
0.0694;12.1988;5.119;0.6666;9.3825;2.7739;0.8562;3.8099;-1.6007;-0.0316;-0.9334;-0.3396;2570.0;-18.78;-13.8;-36.96;15.86;-73.09;-13.51;3.1;996.25;50.63;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;25522;2018-06-12 12:17:45:814
1.2259;11.9474;2.0519;0.6574;9.4481;2.5437;0.092;2.2575;0.4492;0.2646;0.2614;-0.1814;2029.0;-20.1;-14.16;-35.04;17.46;-74.46;-14.49;3.1;996.23;51.377;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;26022;2018-06-12 12:17:46:314
-0.6656;12.3377;3.6058;-0.2439;9.3628;2.9066;-0.4217;2.9749;0.6992;-0.2882;0.3335;0.2572;2390.0;-13.02;-13.74;-39.18;26.94;-72.7;4.8;3.1;996.24;52.067;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;26523;2018-06-12 12:17:46:815
1.4701;7.9059;0.5866;0.3384;9.3528;2.9292;0.7773;-2.6153;-2.0936;0.1064;-0.1521;0.1002;2344.0;-14.88;-12.78;-39.06;16.73;-72.5;-6.59;3.1;996.24;49.047;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;27023;2018-06-12 12:17:47:315
1.2283;5.7295;-1.1684;0.4029;9.5063;2.3745;0.9475;-5.0697;-2.7528;-0.2662;-0.6427;0.6646;1701.0;-15.96;-13.32;-38.1;14.77;-75.78;-9.63;3.1;996.26;49.644;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;27523;2018-06-12 12:17:47:815
-1.6664;8.4757;3.1269;0.5306;9.5748;2.0525;1.3441;-0.8117;-1.3126;-0.1862;0.1942;-0.9401;1881.0;-18.6;-15.84;-36.06;14.92;-77.52;-14.5;3.1;996.25;53.392;23.031244;72.53773;24.75;NaN;;1.62;9.677419;41.31;20 / 21;28023;2018-06-12 12:17:48:315
0.237;8.6553;2.2674;1.228;9.187;3.2032;-0.991;-0.5317;-0.9358;0.6275;0.3146;0.0605;1552.0;-20.28;-9.48;-37.38;8.59;-69.52;-20.98;3.1;996.23;52.494;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 21;28523;2018-06-12 12:17:48:815
-0.0814;9.9099;4.937;0.5614;9.5137;2.3118;-0.6428;0.3962;2.6252;0.0655;-0.0037;-0.2816;1888.0;-16.5;-13.8;-38.16;10.33;-75.96;-13.65;3.1;996.25;51.608;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 21;29023;2018-06-12 12:17:49:315
2.9019;10.609;1.7622;0.9791;9.3581;2.7637;0.7783;2.077;0.5308;-0.2045;-0.0263;0.8729;1811.0;-17.88;-11.1;-37.56;6.66;-72.6;-19.51;3.1;996.25;51.194;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;21 / 22;29523;2018-06-12 12:17:49:815
0.2921;12.7184;3.5292;0.4468;9.4339;2.6405;-1.0454;3.9381;1.0514;-0.1263;-0.2279;0.3537;1386.0;-11.34;-13.68;-39.42;7.08;-74.15;-9.6;3.1;996.23;50.173;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;21 / 22;30023;2018-06-12 12:17:50:315
2.3392;12.4287;3.4358;0.7948;9.3996;2.6807;1.5444;3.0291;0.7551;-0.5081;-0.0831;0.0715;1917.0;-16.26;-12.48;-38.52;6.6;-73.43;-16.52;3.1;996.23;50.196;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;21 / 21;30522;2018-06-12 12:17:50:814
0.6081;9.0767;0.9864;0.1019;9.5598;2.1839;0.5062;-0.4831;-1.1975;-0.0701;0.2987;0.0721;1406.0;-14.04;-14.28;-38.7;18.92;-77.12;-2.67;3.1;996.26;51.614;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;21 / 21;31022;2018-06-12 12:17:51:314
0.419;5.447;1.1157;-0.0141;9.7536;1.0183;0.1242;-4.388;-0.0726;-0.1117;0.0892;0.6359;1147.0;-15.18;-19.8;-35.04;25.46;-84.04;0.79;3.1;996.26;54.766;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 21;31523;2018-06-12 12:17:51:815
0.0694;5.6601;0.3544;0.4894;9.6694;1.5602;-1.6793;-3.2407;0.9251;-0.009;0.4697;0.0788;1656.0;-14.52;-17.28;-36.36;5.7;-80.4;-17.41;3.1;996.22;58.638;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 21;32023;2018-06-12 12:17:52:315
0.1053;8.7583;1.2211;0.6955;9.7001;1.2624;1.3109;-0.2356;-0.2856;0.4033;-0.6903;-0.4979;1527.0;-18.0;-19.02;-34.98;358.22;-81.55;-28.85;3.1;996.23;52.97;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 20;32523;2018-06-12 12:17:52:815
0.7422;9.4741;2.0184;0.9438;9.5662;1.9408;-0.2016;-0.0921;0.0776;-0.7384;-0.1192;0.38;1594.0;-17.22;-14.28;-37.92;357.97;-77.29;-25.93;3.1;996.24;50.914;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 20;33023;2018-06-12 12:17:53:315
-0.8572;11.6218;4.1852;0.1191;9.7205;1.2916;-0.9762;1.9013;2.8936;1.0642;0.4771;-0.2248;1906.0;-10.92;-16.92;-37.74;11.63;-82.4;-5.27;3.1;996.24;52.947;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;19 / 21;33522;2018-06-12 12:17:53:814
2.3871;10.5037;0.668;0.2891;9.7364;1.1352;-0.8996;2.3978;2.3269;0.3129;0.2077;0.3916;1411.0;-13.86;-18.66;-36.72;6.88;-83.14;-14.29;3.1;996.23;57.483;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;19 / 21;34023;2018-06-12 12:17:54:315
1.0463;11.9666;2.1285;0.6125;9.6984;1.3176;-0.421;2.68;0.8325;0.5181;-0.135;0.3122;1626.0;-15.12;-16.98;-36.9;356.91;-81.48;-24.93;3.1;996.24;60.542;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 20;34522;2018-06-12 12:17:54:814
0.1652;10.9658;-1.4174;0.7535;9.7635;0.5253;1.466;1.559;1.292;0.0716;-0.0306;0.1985;1429.0;-16.86;-20.34;-34.14;337.36;-84.95;-48.11;3.1;996.23;55.402;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 20;35023;2018-06-12 12:17:55:315
0.3472;8.7056;1.0271;0.5473;9.791;0.0841;0.2356;-1.9282;0.6031;0.0594;-0.2914;0.0586;1656.0;-14.16;-22.56;-34.32;299.31;-86.76;-81.27;3.1;996.23;58.098;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;21 / 21;35522;2018-06-12 12:17:55:814
0.2849;7.3983;0.0479;0.8687;9.76;0.3987;0.1967;-3.0249;-0.4992;-0.0274;-0.1283;-0.1393;1341.0;-17.64;-21.3;-34.08;320.47;-84.41;-65.35;3.1;996.21;59.644;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;21 / 21;36023;2018-06-12 12:17:56:315
-0.3089;7.5731;0.7638;0.3252;9.7318;1.1643;-1.0722;-1.8858;1.364;-0.1685;-0.0104;0.0874;1742.0;-14.88;-18.84;-36.12;7.52;-82.92;-15.61;3.1;996.23;59.894;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 21;36522;2018-06-12 12:17:56:814
0.0239;9.5795;2.2219;-0.0116;9.7574;0.9811;0.5335;0.2985;0.5895;-0.1972;0.0085;-0.2944;1829.0;-14.22;-18.54;-36.12;23.14;-84.26;0.67;3.1;996.22;57.968;23.031343;72.5378;23.23;NaN;;3.93;9.677419;39.39;20 / 21;37024;2018-06-12 12:17:57:316
-0.249;10.1709;-0.4358;0.3706;9.7585;0.8969;-0.6196;0.4124;-1.3326;0.3165;-0.0642;-0.1802;1819.0;-15.96;-19.5;-34.56;2.24;-84.32;-22.45;3.1;996.22;64.833;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 20;37523;2018-06-12 12:17:57:815
0.1796;10.4965;5.9785;0.6196;9.7071;1.2487;0.1346;2.554;2.0554;-0.4024;0.4673;-0.1326;1918.0;-16.38;-17.22;-35.52;357.38;-81.83;-26.39;3.1;996.22;57.607;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 20;38023;2018-06-12 12:17:58:315
1.1708;12.3114;2.2817;0.0018;9.7274;1.244;0.4172;2.718;0.7816;-0.5643;-0.4215;0.4759;1591.0;-15.0;-18.48;-36.42;24.08;-82.71;-0.08;3.1;996.2;51.428;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 21;38523;2018-06-12 12:17:58:815
0.5363;12.4335;4.0272;-0.0455;9.6107;1.95;0.4549;3.0406;1.6941;0.0643;-0.1876;0.0244;1851.0;-14.82;-15.24;-37.92;25.1;-78.53;1.34;3.1;996.21;55.513;23.031437;72.53785;21.35;NaN;;3.45;9.677419;19.79;20 / 21;39023;2018-06-12 12:17:59:315
