7.380703714944494287e+00,-3.504236683313770140e+00,-5.153800165850698889e+00
-8.693280894889598542e+00,4.717059536665465735e+00,1.135846723858830565e+00
3.472761915766293672e+00,-5.034393884800698160e+00,6.097602090911193429e+00
3.150398864811647659e-01,5.975723391268920714e+00,6.578938539838125266e+00
-1.214641870818346625e+00,3.352330325820876311e+00,-8.179007965042984551e+00
-3.315501459977796550e+00,-7.047617762881794867e+00,5.584081262589049466e+00
4.953035749969514789e+00,4.061567834636939267e+00,6.814055657548338196e+00
2.288151071169461925e+00,-3.304042067173464936e-01,9.140558595933267583e+00
2.625485290576294428e+00,6.951793913529506597e+00,-6.080449555154752161e+00
2.286447713993364772e+00,9.059639953483085151e+00,2.180304635693719018e+00
-1.196694502324799902e+00,-3.320931175295087634e+00,9.756074908848271221e+00
-9.593738532142916497e+00,-1.743085592442866538e+00,-1.023591561265704053e+00
1.317374080453104224e+00,-9.557906652929638369e+00,-1.887796113470334491e+00
-1.015654247724808723e+00,-1.021174351461406715e+01,-8.536694037015046810e-01
3.340279245438404931e+00,-5.050562795872342470e+00,8.175880428886150852e+00
1.070509335793687811e+01,6.012882804452530650e-01,5.856626517500669316e-01
-6.568522935294303089e+00,-6.068794186386756273e+00,-3.147486011373360260e+00
-3.659134375477405943e+00,1.013340440354017247e+01,-1.292343064558395760e+00
4.017441330293101132e+00,9.071463006680108521e+00,-1.994490304836573191e+00
4.671897528703411240e+00,-8.017157422543245815e+00,2.328766004444128956e+00
-8.427922438607847511e+00,2.976332247189696911e+00,-4.066045822804893461e+00
6.559813781072740824e+00,-8.062089405472168124e+00,-3.137953552209077568e+00
-5.852901290362478193e+00,6.551737013627273676e+00,-5.608500184500273988e+00
-5.041567889816346515e+00,8.108322906679678255e+00,6.365557189958825912e-01
-7.531309921383726902e+00,-3.012454781800254722e+00,-5.159189196538138233e+00
-4.136207980812158347e+00,6.189628509512141719e+00,-6.568568975332476079e+00
4.530132942523749762e+00,9.399326429144954531e+00,-2.955838519174931456e+00
-8.509065769831977377e+00,4.006933302406965325e+00,-4.768676700467092688e-01
7.930102096631194364e+00,-4.212797846439056748e+00,-4.159528840150524154e+00
-1.013443745490965853e+01,1.333643164185972729e+00,1.061576805108457755e+00
-7.976286255464501096e+00,-1.778130028903972537e+00,4.761972271149637059e+00
-7.451272557422202070e+00,-1.115879112494816638e+00,3.684762406357373177e+00
7.044043726348065526e+00,7.245579721067591628e+00,1.814858963377185885e+00
-4.353698303379574419e+00,-3.240460652553728060e+00,-8.066228325084832562e+00
-4.508872155124194592e+00,-8.485543377457727132e-01,8.621942210699311104e+00
-5.193066470308906446e+00,-7.979367778407228329e+00,-2.097486589199056617e+00
8.236090226971287009e+00,2.340180528339582011e+00,-3.606760669627016469e+00
-9.455679828592167269e-02,-8.253129593597721581e+00,-4.994023802824671066e+00
-9.552618160056825403e+00,-3.563879360149394770e+00,-1.399177034707802747e+00
5.163061795959205114e+00,-4.541611064122179187e+00,7.927536807442114863e+00
-5.901478861383581354e+00,-5.159680203919744912e+00,-6.643543556109303694e+00
2.016643175876036143e+00,9.654911152548129039e+00,1.969760142147860771e+00
7.971722481298442631e+00,4.761583805198970509e+00,3.269609739285083805e+00
7.112735921280993745e-01,9.037379338540045381e+00,4.751194497015530871e+00
-2.797356388570898744e+00,1.144717766353274602e+00,-1.003402258173244910e+01
-1.529001590559488255e+00,-9.543592506112004159e+00,3.626121866864016940e+00
1.296139826894101788e+00,-9.725070594549251268e+00,6.697640705296205033e-01
-9.249142441935095604e+00,2.164733885676982439e+00,-2.287878295057832467e+00
1.996895648441933790e+00,-5.340903121031471912e+00,-7.472506596249342437e+00
1.037947846109097938e+01,2.268380256305575937e+00,-1.877365941565864560e+00
-2.316862192425587441e+00,-1.050527558473476475e+01,3.266496723652023704e-02
-2.544418642642442219e+00,-1.476319837320686279e+00,1.006468454393415257e+01
8.152567232748979542e-01,8.508183771810342577e+00,-4.606181745248250081e+00
9.742058550838306186e-01,9.919715277657164876e+00,-1.864859569389429872e-01
-2.609969839033539074e+00,-8.676679477122675621e+00,-2.388278338178658089e+00
-9.337684215060642501e+00,-1.727271852416609521e+00,2.678320949336838286e+00
-1.049746276872723261e+00,-3.637944385607445597e+00,8.878119981810289829e+00
-6.864602032879741245e+00,-4.086259135224882932e+00,5.324111926882689083e+00
4.336472614089357691e+00,-8.816364068749056315e+00,3.334730641649632510e-01
7.530722272766837699e-01,9.802413249524107641e+00,-5.993710003485021032e-01
-1.101499202076878570e+00,3.139572674200423297e+00,-9.191136881868205322e+00
-9.460250602966265632e+00,-2.702355974450586729e+00,-2.875896998577594843e+00
-4.966180194640265277e+00,-4.497903768332944807e-01,8.631197368921124990e+00
5.763711744799542291e-01,8.654503808636523132e+00,-4.460846954609337667e-01
-8.381548106637518813e+00,-4.446628478408974239e+00,-3.182183458118542418e+00
4.073855209986062320e+00,-5.664245450677898752e+00,-5.333468907057035580e+00
5.792255086616179938e+00,7.539447085917393210e+00,-2.322213327888011936e+00
-6.704051468895207755e+00,6.464430940751536347e+00,2.521696225689803672e+00
5.287787238446041371e+00,7.242087280572324204e+00,-1.943508942994537358e+00
8.028578970379466995e+00,-4.967896702609174930e+00,-3.372454638477069722e+00
4.768010301003280382e+00,3.062730073968088274e+00,-9.619658702029820319e+00
5.642698863229757222e+00,-3.006759396942633611e+00,7.299627421163548568e+00
8.885726970833326410e-01,-5.250578229989677936e+00,9.318826858717597972e+00
-3.411250984773718464e+00,-7.837813242004320280e+00,5.086801454975616643e+00
-5.851455374837820855e+00,7.985818587237032418e+00,2.206192953488224084e+00
-3.160778266372558765e+00,8.114276221699981306e+00,-3.778084032784494006e+00
2.380855659634933286e+00,8.255201893364171539e+00,-1.425510630539417845e+00
2.600548823417199173e+00,-2.499834395540449616e+00,8.959234481912856651e+00
6.767405702639853082e+00,2.949091308017512958e+00,6.246665869314055541e+00
-5.728438170594138512e+00,-5.464739198008137233e-01,-8.730241354662403808e+00
7.612108937412193299e+00,-2.730881502927670290e+00,5.091629035184802810e+00
9.427967452533209780e+00,-4.444857371189454120e+00,-1.332275460915357090e+00
4.469477581847177916e+00,-8.633072872895001026e+00,5.940671398503264422e-01
5.058027700712507624e+00,-8.195759062046237275e+00,-2.474457549789837785e+00
5.200509646076776349e+00,6.814101045163091008e+00,1.155862910283775635e+00
5.114789117408759189e+00,1.860489950277843807e-02,8.461264180496399945e+00
6.993373590412797824e+00,6.726908576490492564e+00,-1.902511983787608996e+00
3.225909519871521525e+00,4.768705428723790107e-01,1.038073355909604878e+01
7.090326668913755626e+00,4.411991816446687587e+00,3.751692012905353923e+00
-9.180316389876356453e+00,3.473099402545090086e+00,9.780719563551923956e-01
-7.633241492605562506e+00,6.226136440811435024e-01,6.058476136436357073e+00
7.569507490760106094e+00,-5.070712498497657705e+00,-4.629607788453171224e+00
-9.596770884125636059e+00,-4.155452882594832253e-01,-1.091612688183768887e+00
7.098607827632995360e+00,-8.020964769862194643e+00,-8.075190896177421029e-01
-7.211974564787205111e+00,-4.685527720293544363e+00,3.074065664429304956e+00
-3.632686538457977621e-01,5.467649173527416195e+00,8.534667528401914893e+00
-6.344376303061286748e+00,-3.803684435133042108e+00,7.136162375050123963e+00
8.995105622834019599e+00,2.382403116297025392e+00,-3.311370307820925785e+00
-8.854399039329951648e+00,3.844649611141304657e+00,4.849163947154598864e-01
-9.939257436500597009e+00,1.081126994337050784e-01,-3.893852725153940320e+00
-4.884089570593015850e+00,-6.287564482990819492e+00,5.414635742010436736e+00
-1.157694029842102346e-01,-8.243224514826390958e+00,-5.293639075673547190e+00
1.596056234219576542e+00,2.610528336896841495e+00,9.428824840851984135e+00
1.401230814256109625e+00,-7.231150177320564865e+00,7.236180107502570458e+00
3.213695911586613274e+00,1.017934633234238007e+01,-1.640780135813207030e+00
3.059977048260222876e+00,-9.527639629233830121e+00,2.821628318821194359e+00
-9.068370059002788253e+00,-4.409721951667069817e+00,-1.602192950916764724e+00
-6.163871006209697967e+00,-3.388452121088286972e+00,7.272977954861385541e+00
-8.425254919506818041e+00,-2.452521711574060959e+00,-3.812103454207926401e+00
6.667615083483916294e+00,-3.585963276693941104e+00,6.730534142748269666e+00
4.633750577253974434e+00,-1.604016639776741249e+00,-8.334081886873789813e+00
7.357299481819385534e+00,-6.015934830537746691e+00,2.660308250850443201e+00
-7.245016788457648182e+00,4.513597555467171674e+00,-4.823010536194962228e+00
-2.700364805283334224e+00,-9.260440407018924347e+00,-1.970670823967888508e+00
5.111086928270111684e+00,6.600673719349883228e+00,-5.566375395385239955e+00
-9.746037080999316871e+00,2.941520980730174539e+00,1.735506161242460710e+00
