2.343807582907291576e-01,-1.248809523385167042e-01,9.640904562778782605e-01,9.287661533534481428e-01,-2.641726919232577075e-01,-2.600119636229435427e-01,-2.871569127290899415e-01,-9.563563857605829055e-01,-5.406820587788323251e-02
3.265525435967611689e-01,-7.341919516030148696e-02,9.423232237679913803e-01,-4.757452025100780135e-01,8.487107931837389874e-01,2.309902418330133655e-01,8.167190083248522248e-01,5.237362039380540901e-01,-2.422198384225102696e-01
1.675455067601092918e-01,4.833927572746421486e-01,8.592205452495402795e-01,5.361226531872779200e-01,6.867292658363554070e-01,-4.908924690635348420e-01,-8.273457583767089840e-01,5.428944258861743144e-01,-1.440994047100448427e-01
3.405478904688146180e-01,8.114187520253278718e-01,4.750018349005615259e-01,3.316532143225788265e-01,3.690587063156584025e-01,-8.682176090831804638e-01,-8.797916115346529065e-01,4.532055605950493504e-01,-1.434274733758682530e-01
5.019062997021195294e-01,6.409516445632228443e-01,5.807504245810118926e-01,-3.390864282702458210e-01,-4.718811096368412672e-01,8.138480279086693914e-01,7.956823866859527028e-01,-6.054000393951119996e-01,-1.950209778827385193e-02
5.214297796831446341e-01,5.967437661856594966e-01,6.099244726834154307e-01,-5.402317385387449544e-01,-3.224189904615439306e-01,7.773002401036319675e-01,6.605003054768351367e-01,-7.348080511999813824e-01,1.542610591066123638e-01
-1.090959310878745619e-01,-2.981333598580357958e-01,-9.482692537248209597e-01,8.070778196103214341e-01,5.303220682746329073e-01,-2.595840846314845241e-01,-5.802787872334466135e-01,7.936466491082003749e-01,-1.827608422124543663e-01
-1.018299055554121174e-01,1.471702388783570070e-01,9.838554726803442341e-01,4.914835916574756824e-01,8.673083603129361219e-01,-7.886752983803935191e-02,-8.649130300013079253e-01,4.755177482700026492e-01,-1.606496860071091048e-01
-2.924695482437240923e-02,5.475475203411228620e-02,9.980714066454284827e-01,-3.284779178993229021e-01,9.425182055396353897e-01,-6.133261513152574174e-02,-9.440587233249989607e-01,-3.296382097937510247e-01,-9.580060435307347078e-03
-5.295598021632875324e-02,-2.187284507294773306e-01,-9.743477454178308683e-01,-8.575096925832724759e-01,5.099705666069953569e-01,-6.787597749042989514e-02,-5.117350792012103078e-01,-8.319181967213015172e-01,2.145677577803994651e-01
-1.048064229383853380e-01,1.399439709771145846e-01,9.845970235065796272e-01,9.040992763212095662e-01,4.258274806287176695e-01,3.571351700497069070e-02,-4.142705785671068619e-01,8.939164623881560301e-01,-1.711526979194860076e-01
-1.355969579713599271e-01,-2.880931868857218581e-02,9.903451358721429010e-01,9.852323040977752910e-01,1.015594730770583709e-01,1.378512981095893764e-01,1.045503321424752080e-01,-9.944122367433991805e-01,-1.461271582860621844e-02
-1.563618036494945351e-01,-4.126815562321885927e-03,-9.876912249042162362e-01,-9.866932135969936901e-01,4.578869594554839384e-02,1.560124916961562469e-01,4.458125840657711086e-02,9.989426233357552309e-01,-1.123150399391372421e-02
1.886376085009484893e-01,4.882670963149605692e-01,8.520628470454510994e-01,3.096821818506841351e-01,7.937948077279396442e-01,-5.234374360593281317e-01,9.319403408498007080e-01,-3.626086676850408530e-01,1.468065542446415862e-03
-2.338927313356624627e-01,-4.436035490815523619e-01,-8.651647712838259618e-01,3.661165603403437330e-01,7.841617878104928385e-01,-5.010478567785787707e-01,9.006957613272634777e-01,-4.339426019418963776e-01,-2.099913681554575404e-02
-2.737993245851654267e-01,-2.147631109550886819e-01,-9.375023925460664875e-01,-7.085782598298847601e-01,-6.140701625074599379e-01,3.476128381037062454e-01,6.503466610609757170e-01,-7.594699741865729159e-01,-1.595552430623625034e-02
2.485188973238917076e-01,-1.297670267630640986e-02,9.685401193861653546e-01,-9.532284223134324108e-01,-1.808612723444546488e-01,2.421668331126078377e-01,1.720288713174668860e-01,-9.834230042833023155e-01,-5.731720579060613913e-02
1.251202118204975955e-01,4.439208694171334346e-02,9.911479582842073199e-01,9.807328113848523543e-01,1.455298526524770875e-01,-1.303235000301633251e-01,-1.500269484697916433e-01,9.883574275553894672e-01,-2.532805023950391102e-02
-5.736337861915322134e-02,6.340632530098604114e-02,-9.963378346249938122e-01,3.864108813602668002e-01,-9.187878811188199268e-01,-8.071840109647468453e-02,9.205411851513095600e-01,3.896260610136532687e-01,-2.820388305193855319e-02
1.430446582364062469e-01,-8.101412693855274127e-02,9.863949193839216534e-01,2.445057999317899466e-01,-9.628591734484844844e-01,-1.145387528560390250e-01,-9.590386538350501588e-01,-2.575634355697355993e-01,1.179234374828406623e-01
-2.782657473091761924e-01,6.192637671754613882e-02,-9.585057630192435063e-01,-9.347455437911895704e-01,2.120975063745255684e-01,2.850708967120661463e-01,-2.209500899229935866e-01,-9.752844567900921247e-01,1.134066433859369418e-03
2.580930260777589691e-01,9.178966732700549747e-02,9.617497839157662654e-01,8.842159533138270744e-01,-4.235656945210751756e-01,-1.968609924037756642e-01,3.892944101773686549e-01,9.012029512806074560e-01,-1.904812400415792084e-01
6.361452697809158452e-02,-6.601345264214576736e-02,9.957888410841011506e-01,2.183778567909223367e-01,9.745487260420998554e-01,5.065463683734872796e-02,9.737886339554170378e-01,-2.142358621706072774e-01,-7.641133253163075179e-02
-6.264668928746040810e-02,1.997961226513214616e-01,-9.778327575280031381e-01,2.393581112772208419e-01,-9.481553666939659397e-01,-2.090672025336184903e-01,9.689081932191110358e-01,2.471495700642216131e-01,-1.157597209518271102e-02
2.897794609115939848e-04,9.982154147790146814e-02,-9.950053145008018740e-01,2.499525722000416617e-01,-9.634292044624229723e-01,-9.658094863629425320e-02,9.682580377556633255e-01,2.486761505369567693e-01,2.522983304887023090e-02
-1.935333574144261215e-01,4.250717018338742714e-02,-9.801724236331590401e-01,-9.525946392899354853e-01,-2.471921969402033625e-01,1.773681791301736643e-01,-2.347515554026804452e-01,9.680336555383166619e-01,8.833203824856543374e-02
-3.079839514124341759e-01,-1.881603925140733213e-02,-9.512054679927323120e-01,-9.387839089114803359e-01,-1.562168382138367506e-01,3.070522298035846531e-01,-1.543718175097538170e-01,9.875435464450980083e-01,3.044808423158636840e-02
-7.817643707752608417e-02,-2.599731580162371533e-02,-9.966005138755318349e-01,6.334195649679316142e-01,-7.732453877587976976e-01,-2.951652123104252581e-02,-7.698494004684938163e-01,-6.335737604106226328e-01,7.691677786701128783e-02
-8.124861711441892786e-02,4.634746635413425353e-02,-9.956156761419272527e-01,3.331856957852725176e-01,-9.401874049463049277e-01,-7.095728084148561488e-02,-9.393540090621207428e-01,-3.374900827326426933e-01,6.094661365519476320e-02
6.867691382889994436e-03,1.666889131538619173e-01,9.859856190871412185e-01,-4.769044901295755867e-01,-8.661055609376466791e-01,1.497439968984859981e-01,-8.789282917902453418e-01,4.712493645029864897e-01,-7.354654544037109165e-02
1.916632052605876935e-01,4.907446560251774170e-01,8.499617040384631617e-01,-1.759395571471470132e-01,-8.348090081062679024e-01,5.216696197935000168e-01,9.655622652010090734e-01,-2.495267572172560622e-01,-7.366077282066058052e-02
-1.919618321002530548e-01,-4.328871684845944090e-01,-8.807720217957111242e-01,-3.958650232725572371e-01,8.553669129765304469e-01,-3.341232220819419507e-01,-8.980209008514957736e-01,-2.845279310478870949e-01,3.355626887594578278e-01
8.180060612320763647e-02,-3.114315100357903376e-01,-9.467412927482901086e-01,-9.965381595617474053e-01,-3.970662899040744431e-02,-7.304163300134897119e-02,-1.484443919996495005e-02,9.494386753082294517e-01,-3.136014101591268477e-01
1.841666949489081939e-02,2.989430121269580631e-01,9.540932353733453386e-01,2.179235381500420898e-01,9.301122942020942919e-01,-2.956356739202558037e-01,9.757920668897052119e-01,-2.133639980750688392e-01,4.801714819248301819e-02
4.219541372417180691e-02,3.376013469449193338e-01,9.403429574371372501e-01,-1.118218815683334894e-01,9.368635647914539399e-01,-3.313344651085461390e-01,9.928320169410147500e-01,9.117012398381978133e-02,-7.728256355486248785e-02
-1.093261184260036351e-01,3.573417858596893981e-01,9.275530431778612472e-01,3.874429772102211955e-01,-8.440229811186703568e-01,3.708276510105920631e-01,9.153882997069516803e-01,3.999150602592521642e-01,-4.617580900704697927e-02
-2.619717798167470191e-01,2.846907261184152688e-02,9.646555335892017524e-01,-8.437998530709057976e-02,9.950611349886893109e-01,-5.228150451734304982e-02,9.613796360747510761e-01,9.509389854056614355e-02,2.582757166307655949e-01
2.686793218688409146e-01,-1.090706024626957593e-01,-9.570344955530729614e-01,-2.559231065741673916e-01,9.497738995157977149e-01,-1.800913749183537249e-01,9.286090595732563457e-01,2.933140696880742193e-01,2.272709198324600888e-01
2.385279569808333722e-01,-3.522437914677533088e-01,-9.050020580700200989e-01,2.043362029303220917e-01,-8.928345751600008651e-01,4.013640960161731774e-01,-9.493951389756365433e-01,-2.806612420183515200e-01,-1.409898482804643194e-01
-2.134212892418050622e-01,4.317770580601063002e-01,8.763674602764101040e-01,-1.470534736685846777e-01,-9.010124870233721106e-01,4.081075521354147195e-01,9.658295031631457528e-01,-4.177403931770407725e-02,2.557895628416341216e-01
-2.515135845141857063e-01,4.499720148959804877e-01,8.568932854301496427e-01,1.461697641311769380e-01,8.928588392585314892e-01,-4.259548018413962245e-01,9.567524846367847502e-01,-1.811847036475506753e-02,2.903384304100645186e-01
8.442268675184806670e-02,-2.011358226252241699e-01,-9.759186394461748515e-01,4.439164583673041453e-01,-8.692573020721245936e-01,2.175544087921915115e-01,8.920823885450428481e-01,4.515928737825309347e-01,-1.590246511099224769e-02
2.997204333695415723e-01,-3.760010342472624445e-01,8.768072103180735155e-01,3.203192512515068979e-01,-8.260457977949041686e-01,-4.637282795161984938e-01,8.986452242673121926e-01,4.198470700033148928e-01,-1.271424347383021125e-01
1.972033360113759626e-01,8.065010523506484230e-02,-9.770396127033731393e-01,-1.808794141636201058e-01,9.824938603820017047e-01,4.459206031904382195e-02,-9.635317751884520110e-01,-1.679326497059003553e-01,-2.083390106651785145e-01
-1.433715462292053378e-01,4.963708557087959106e-01,8.561895662379711558e-01,2.135370015577274516e-01,8.602646317029410961e-01,-4.629759306991445000e-01,9.663573607613191729e-01,-1.164505776882258092e-01,2.293310146022480567e-01
-1.110799267239284960e-01,-6.595260676102272512e-01,-7.434289582882794845e-01,6.785178629177601728e-02,7.412798772406378189e-01,-6.677576496717352317e-01,-9.914925037417186005e-01,1.246174535957731283e-01,3.759129265246822366e-02
-4.137195816045884378e-01,3.323126447195013516e-02,9.097976647906502734e-01,5.096446183143135134e-01,8.365291598089669156e-01,2.011997212039874361e-01,7.543861549764697694e-01,-5.469137480909584959e-01,3.630246290941128162e-01
-5.045297571409353976e-01,-2.606371334095599485e-02,8.630008151828069130e-01,7.927337101505197436e-01,-4.100143440123886207e-01,4.510670709496341635e-01,-3.420862302845593672e-01,-9.117065978432814521e-01,-2.275260215859459256e-01
-5.244595398039169076e-01,-1.112945834656950961e-01,8.441301480221289344e-01,-8.079533401765509604e-01,3.778303835384362874e-01,-4.521676695350435593e-01,-2.686142051460011504e-01,-9.191614205167638607e-01,-2.880775795291722341e-01
1.309714832681889707e-01,1.672296249224724252e-01,-9.771799850175094670e-01,9.913582947493794206e-01,-2.947896369407915565e-02,1.278269225598665237e-01,7.429804986231557280e-03,9.854771652594558340e-01,1.696453793949430355e-01
5.512835711795213145e-01,-3.571372475207505448e-01,7.540155240980491724e-01,-6.958675605487122384e-01,3.017595981773992797e-01,6.516973861262590484e-01,4.602768322689486657e-01,8.839650057220121981e-01,8.216511629241210479e-02
-5.275174632549236575e-01,4.131026259964832303e-01,-7.423419335831026311e-01,3.033623479055059247e-01,-7.246044439309081708e-01,-6.188050466090577739e-01,7.935342537246574679e-01,5.516290603570378481e-01,-2.569217155774537464e-01
-2.584793434269832546e-01,2.179773260238369592e-01,-9.411027119082457926e-01,1.206878834165782677e-01,9.738633722248870583e-01,1.924176889872601381e-01,-9.584481539540791184e-01,6.384369646464349568e-02,2.780307871508987949e-01
-1.840910771466457707e-01,4.026428815456784549e-01,-8.966544402698181093e-01,-1.901889403023097891e-01,-9.095968755684015195e-01,-3.694072156075006719e-01,9.643332630899299485e-01,-1.025291855853493472e-01,-2.440268915540514116e-01
-2.578852054403531491e-01,6.606514064685606868e-01,-7.050070495719169550e-01,-9.421507032238028712e-02,-7.434059994144359695e-01,-6.621714585806101061e-01,9.615709757158520388e-01,1.043419338796069129e-01,-2.539567276035977206e-01
1.827607726179567293e-01,-7.478204361882213602e-01,6.382500256258087923e-01,-1.798582340784693756e-01,-6.636595210534361744e-01,-7.260902531705666352e-01,9.665658361571972668e-01,1.790629315022481197e-02,-2.557925898835933798e-01
1.173344675839501500e-02,-3.285381320763334223e-01,9.444178217287947374e-01,-1.761623006974857505e-02,-9.444041741393680578e-01,-3.283145204011980733e-01,9.997759722384298442e-01,-1.278482068440980196e-02,-1.686871941701242536e-02
-1.766914746399190703e-02,-4.576081066454200097e-01,8.889784147887336285e-01,-1.007904723111711642e-01,8.854033247826970099e-01,4.537645128864050692e-01,-9.947507637188256480e-01,-8.158292220887633506e-02,-6.176685911290685088e-02
1.229757166467071727e-01,-7.648455365745737700e-01,6.323672021042694436e-01,4.965676915688931742e-02,6.411479187324042872e-01,7.658090829847904457e-01,-9.911665744929699651e-01,-6.277460861733258346e-02,1.168253830330229365e-01
