4.737745878237586972e-01,1.684027257743065942e+00,9.505000038143649022e+00
-6.470573170080163861e-01,-7.950963940559203635e-01,9.246354312520455920e+00
1.732414257771406785e+00,5.835088457175149346e-01,9.154383731111545686e+00
-6.899573296753863660e-02,9.040112828309310178e-01,7.314088039485623582e+00
-1.160172438369435621e+00,1.079239198127463162e+00,5.831403418258172877e+00
-2.069230748600546121e+00,-9.423326826030375969e-01,6.808877566408739312e+00
-4.526015208103224552e-01,-1.486972571820329936e+00,7.553835084512650511e+00
-1.198358109020036588e+00,2.144435017079429073e-01,7.047653360312292392e+00
-8.340635469324576556e-01,-2.675090415877590111e-01,6.375828536147066572e+00
-1.586789778456513034e+00,1.141449416978712605e-02,9.332608014821408560e+00
-2.640474353036722510e-01,1.336740966994144353e+00,8.066158570166415132e+00
-3.416158388712278171e-01,-9.528569298949904898e-01,9.771558888927774689e+00
1.735286043115689125e-01,3.450546402008862756e-01,1.054565441159350314e+01
-3.055321428984640875e+00,-1.719019641631922113e+00,1.505880498768978981e+01
-1.327607187430553726e+00,-1.179117398199242217e+00,1.401683391523016553e+01
-1.793843137028442225e+00,-6.972239933315151905e-01,1.284952604701273948e+01
1.259874999523221240e+00,3.101417203245873111e-01,1.202427887604451939e+01
-9.497068261890431740e-02,-7.248776230625910699e-01,1.241100451780701164e+01
6.988427348626867763e-01,8.538346422638554145e-02,1.152161005050797193e+01
5.944425083475227689e-01,3.345283582920433041e-01,8.648564357843905981e+00
9.284497222274459283e-01,1.715262407378437715e+00,7.310559323822637623e+00
2.911734182732595988e-01,5.031366489202487857e-01,6.424622284072766476e+00
-2.276255951420356194e-01,3.018925763337746426e-01,6.272783277843320349e+00
-5.888387485769761009e-02,-8.784304228420274363e-01,7.171896115498838320e+00
-4.125175759498708739e-03,-1.027559362896880213e+00,9.797692524194046015e+00
9.860235245435600149e-01,-1.990811878441149041e+00,9.248770114653316554e+00
1.107618426464853645e+00,-1.505120062271035231e+00,1.229857289279958721e+01
