sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.1133;11.4686;2.5475;0.1601;9.6781;1.5746;0.9532;1.7905;0.9729;-0.0023;-0.3293;0.0305;1086.0;29.52;-20.46;-23.34;296.95;-80.71;-5.81;8.0;996.15;55.402;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 11;5031;2018-06-12 12:20:12:947
0.4118;8.8468;-0.577;-0.2511;9.7671;0.8429;0.9239;-1.9761;-1.2284;-0.075;0.0213;-0.0464;1052.0;28.74;-20.94;-22.86;323.15;-84.85;16.59;8.0;996.14;54.573;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 11;5531;2018-06-12 12:20:13:447
0.0551;5.5715;-1.1852;0.1871;9.7764;0.7467;-0.132;-4.2049;-1.9318;0.1864;-0.2523;0.1521;989.0;29.46;-22.86;-21.0;289.05;-85.5;-14.06;8.0;996.14;54.527;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 11;6031;2018-06-12 12:20:13:947
-1.2666;8.2339;0.9122;-0.2775;9.7731;0.7619;-0.989;-1.5391;0.1503;0.3831;0.2834;-0.2688;830.0;29.1;-20.7;-23.04;326.87;-85.26;20.02;8.0;996.15;58.747;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 11;6531;2018-06-12 12:20:14:447
0.4382;9.0312;-0.6608;0.0694;9.7993;0.3739;-0.1724;-0.3898;0.5862;0.4894;-0.1106;0.2352;858.0;31.86;-23.7;-19.2;288.81;-87.78;-10.52;8.0;996.11;55.734;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;7031;2018-06-12 12:20:14:947
-0.6656;10.3002;2.2386;-0.1962;9.7989;0.3365;-1.5421;3.5947;3.0537;0.107;0.2871;-0.2511;982.0;32.4;-22.2;-20.22;331.59;-87.72;30.24;8.0;996.1;56.942;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;7532;2018-06-12 12:20:15:448
0.2442;11.6793;1.573;0.2122;9.79;0.5306;0.9945;1.9971;-0.3056;-0.2332;-0.6799;0.259;1310.0;31.38;-22.8;-20.76;291.7;-87.21;-10.8;8.0;996.1;57.51;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;8032;2018-06-12 12:20:15:948
0.8284;11.5524;1.3001;0.1476;9.7664;0.8754;0.6808;1.786;0.4247;-0.1874;-0.1723;0.234;1319.0;31.56;-21.6;-21.36;290.83;-84.81;-9.57;8.0;996.11;53.144;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;8532;2018-06-12 12:20:16:448
1.5252;8.1932;-0.9625;0.0266;9.7676;0.8732;1.4986;-1.5744;-1.8357;-0.2412;-0.113;0.0073;1353.0;31.02;-21.84;-22.32;300.98;-84.89;-1.74;8.0;996.09;55.662;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;9032;2018-06-12 12:20:16:948
1.1397;6.7423;-0.5172;0.1492;9.6971;1.4541;0.9904;-2.9548;-1.9712;-0.3065;-0.358;0.091;1623.0;31.86;-21.3;-21.66;294.15;-81.43;-5.86;8.0;996.09;55.317;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;9532;2018-06-12 12:20:17:448
-1.1493;8.2626;2.7391;0.2376;9.6913;1.4804;-0.5704;-0.4327;1.5627;0.1339;0.5381;-0.3525;1282.0;32.04;-21.96;-21.78;290.46;-81.21;-9.12;8.0;996.07;56.635;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;10031;2018-06-12 12:20:17:947
-0.8955;9.9961;-2.0926;0.1183;9.7442;1.0989;-2.2133;1.8082;2.3106;1.0844;0.5998;-0.171;863.0;34.98;-22.32;-17.46;286.13;-83.53;-6.15;8.0;996.08;56.954;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;10532;2018-06-12 12:20:18:448
-0.3208;12.7974;4.4653;0.0069;9.7737;0.8025;-0.9766;1.3405;3.8376;0.4118;0.0629;-0.0202;909.0;31.2;-22.8;-21.42;299.94;-86.13;-2.06;8.0;996.08;55.887;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;11042;2018-06-12 12:20:18:958
0.3974;11.2651;0.3998;0.0082;9.8033;0.2548;-0.6212;2.4961;0.5737;-0.5906;-0.3427;0.4142;838.0;32.58;-22.98;-20.58;299.85;-88.51;-1.85;8.0;996.09;53.6;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;11531;2018-06-12 12:20:19:447
-0.261;11.2675;0.419;-0.5266;9.7778;0.5352;1.0126;1.7626;1.2917;-0.6382;-0.5633;0.1845;1001.0;35.1;-21.24;-18.72;339.07;-85.84;41.41;8.0;996.07;51.919;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;12031;2018-06-12 12:20:19:947
0.1772;10.3241;-0.8332;-0.1268;9.8003;0.3292;0.2322;-0.1466;-1.3037;0.2536;0.3188;-0.1191;912.0;30.6;-22.68;-23.16;326.95;-87.94;21.07;8.0;996.07;53.834;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;12531;2018-06-12 12:20:20:447
-0.6369;10.7383;0.3927;0.5401;9.7392;1.0127;-0.1881;-0.993;-1.312;0.4906;0.1056;-0.6768;943.0;31.44;-22.68;-23.58;275.69;-83.28;-28.07;8.0;996.08;55.671;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;13031;2018-06-12 12:20:20:947
0.0934;6.206;0.3855;0.0987;9.8001;0.3434;-0.8362;-2.658;0.169;-0.1331;0.0232;0.2669;677.0;32.94;-23.4;-21.24;285.23;-87.91;-16.04;8.0;996.08;54.784;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;13531;2018-06-12 12:20:21:447
0.6273;8.799;0.4358;0.1537;9.8039;0.1733;1.46;-1.06;-2.376;-0.1263;0.2669;0.0721;875.0;35.22;-24.12;-17.64;254.85;-88.65;-41.58;8.0;996.08;54.142;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;14031;2018-06-12 12:20:21:947
2.5355;9.3449;-0.3544;0.2951;9.7969;0.3212;1.5868;-0.409;0.0882;-0.5545;-1.0006;0.4044;885.0;34.68;-23.76;-19.14;254.45;-87.45;-42.58;8.0;996.08;53.951;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 12;14531;2018-06-12 12:20:22:447
-1.4892;10.9993;6.0839;0.2765;9.7733;0.7591;-1.7657;1.226;5.3247;0.5401;0.0983;-0.1252;783.0;34.74;-22.92;-22.2;279.51;-85.27;-20.01;8.0;996.06;56.486;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 13;15031;2018-06-12 12:20:22:947
-0.996;14.3106;0.85;-0.1109;9.8033;-0.231;-0.8851;4.5073;1.081;0.2897;0.6768;-0.4099;941.0;35.16;-24.6;-21.42;96.22;-88.5;154.35;8.0;996.07;55.399;23.031153;72.537636;51.01;NaN;;3.16;103.22581;309.73;0 / 13;15531;2018-06-12 12:20:23:447
0.4286;13.7719;-0.1748;0.3555;9.7992;0.1357;-0.8008;3.7787;1.1429;-0.4104;0.7196;0.2083;821.0;34.86;-25.44;-21.84;231.76;-87.0;-69.0;8.0;996.08;53.954;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;10 / 13;16031;2018-06-12 12:20:23:947
1.5132;11.8517;1.2163;0.823;9.4849;2.3514;-1.2132;0.4777;-0.7137;1.1907;-0.4221;0.1301;1018.0;34.02;-21.48;-25.44;279.32;-75.28;-19.29;8.0;996.1;54.345;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;10 / 13;16532;2018-06-12 12:20:24:448
1.1756;8.9737;-0.5746;0.5789;9.694;1.3641;0.1394;-2.5184;-0.8637;-0.108;-0.2401;0.1814;926.0;33.48;-21.6;-24.96;279.45;-81.31;-23.0;8.0;996.08;54.601;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;17032;2018-06-12 12:20:24:948
0.7135;6.7638;-0.8691;0.2697;9.7667;0.8421;0.4271;-4.0252;-1.9099;-0.05;-0.1503;0.3739;1257.0;34.02;-23.76;-21.18;280.84;-84.83;-17.76;8.0;996.09;55.638;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;17532;2018-06-12 12:20:25:448
-1.1301;7.4606;-0.0024;0.2086;9.7596;0.9361;-1.3723;-2.8402;-1.5466;0.5132;-0.1967;-0.0367;1213.0;30.96;-22.44;-26.28;290.74;-82.07;-15.0;8.0;996.1;55.463;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;18031;2018-06-12 12:20:25:947
-1.7263;8.5954;1.4964;-0.1945;9.7884;0.5659;-1.3929;-0.4315;-0.8437;-0.4538;0.7935;0.3421;1102.0;32.34;-21.96;-23.1;323.46;-86.5;18.97;8.0;996.11;56.197;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;18532;2018-06-12 12:20:26:448
0.7183;8.7607;-0.7973;0.2015;9.7827;0.6538;0.5168;-1.0221;-1.4511;0.0673;-0.9041;-0.1026;1071.0;30.42;-22.68;-23.82;289.22;-86.0;-17.13;8.0;996.09;54.22;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;19031;2018-06-12 12:20:26:947
0.747;12.3209;1.0559;0.0703;9.7824;0.6851;0.6767;2.5385;0.3708;-0.6932;0.0476;0.2144;1485.0;31.5;-22.56;-22.8;297.71;-85.97;-5.86;8.0;996.09;55.71;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;19531;2018-06-12 12:20:27:447
1.1708;11.55;2.0543;0.4452;9.726;1.1734;1.0081;1.9581;2.2193;0.1333;0.4062;0.0043;1438.0;31.92;-22.5;-22.68;280.79;-82.65;-20.78;8.0;996.09;53.542;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;20031;2018-06-12 12:20:27:947
1.7167;11.9019;-0.7877;0.3509;9.7799;0.6335;1.282;-0.6385;-1.6774;0.2164;0.2071;-0.0861;1714.0;31.74;-22.8;-21.9;273.01;-85.77;-28.98;8.0;996.09;55.729;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;20531;2018-06-12 12:20:28:447
-0.3998;9.6034;-0.6417;0.176;9.769;0.8403;-0.5758;-0.1656;-1.4819;0.1229;0.248;-0.2217;1824.0;31.44;-22.44;-21.12;278.35;-84.02;-22.23;8.0;996.12;52.468;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;21031;2018-06-12 12:20:28:947
-1.1732;6.4885;0.1365;0.4778;9.7755;0.6181;-0.904;-3.9502;-0.4338;0.1211;-0.1253;0.4588;2010.0;29.28;-22.68;-23.76;278.01;-84.92;-28.49;8.0;996.11;52.919;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;21532;2018-06-12 12:20:29:448
0.1915;5.5763;0.4118;-0.2095;9.8013;0.2466;-0.4369;-3.5139;1.4869;-0.7708;0.0348;0.529;2461.0;31.38;-22.2;-21.78;345.44;-88.11;40.36;8.0;996.14;55.723;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;22031;2018-06-12 12:20:29:947
0.2155;8.0017;0.7757;-0.0933;9.8053;0.1331;1.3455;-1.296;-0.1163;-0.3243;-0.0911;-0.1613;2411.0;30.06;-23.04;-21.06;339.82;-89.05;35.04;8.0;996.13;52.748;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;22531;2018-06-12 12:20:30:447
-0.3304;10.4223;-0.4789;-0.172;9.7957;0.4289;-1.0012;1.5771;1.9079;0.8211;-0.0385;-0.1839;2774.0;33.96;-21.9;-21.12;322.62;-87.3;21.86;8.0;996.14;54.558;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;23031;2018-06-12 12:20:30:947
-0.3352;10.1158;2.8372;-0.219;9.8041;0.0497;-0.1449;2.9143;-0.5597;-0.2925;-0.1674;0.2633;2691.0;32.64;-21.48;-20.88;19.92;-88.69;77.21;8.0;996.15;54.645;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;23532;2018-06-12 12:20:31:448
-0.1628;12.4981;0.3855;-0.1177;9.7948;0.468;1.1759;2.1287;-0.0299;-0.6627;-0.3128;0.5223;2775.0;32.46;-21.48;-21.36;329.1;-87.24;26.63;8.0;996.17;55.346;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;24032;2018-06-12 12:20:31:948
-0.9146;12.7591;-1.2331;-0.3886;9.797;0.1952;-0.526;2.9621;-1.4283;0.2353;-0.2658;0.0367;2619.0;32.88;-21.36;-19.08;3.34;-87.46;63.33;8.0;996.18;57.145;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;24532;2018-06-12 12:20:32:448
0.2801;12.5556;-0.2466;-0.155;9.8001;0.322;0.2005;2.2814;-0.164;0.1608;0.5699;-0.0391;2668.0;32.82;-22.2;-18.9;324.93;-87.91;25.71;8.0;996.17;55.586;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;25031;2018-06-12 12:20:32:947
-0.1101;10.7383;0.5938;-0.0581;9.7126;1.3536;-0.1071;0.1566;-0.949;0.2732;0.0134;-0.2706;2786.0;34.32;-20.64;-17.28;294.81;-82.06;2.46;8.0;996.16;55.337;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;25531;2018-06-12 12:20:33:447
0.4789;7.3696;-0.2706;0.0791;9.7325;1.2012;0.8379;-3.3278;-1.3137;0.4619;-0.3238;-0.0269;3050.0;32.4;-20.88;-20.82;295.84;-82.95;-3.77;8.0;996.16;58.506;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;26031;2018-06-12 12:20:33:947
1.0176;5.0591;-0.4741;0.4451;9.7276;1.1604;0.57;-5.0659;-1.498;-0.2998;-0.3543;0.2773;2948.0;31.8;-22.62;-19.74;276.53;-82.72;-20.99;8.0;996.17;55.811;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;26532;2018-06-12 12:20:34:448
-0.9409;7.7886;1.3815;0.0315;9.6987;1.4504;-0.9724;-1.9102;-0.0689;-0.2564;-0.1442;-0.0367;2744.0;31.56;-20.16;-22.98;300.44;-81.49;-1.24;8.0;996.15;55.039;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;27032;2018-06-12 12:20:34:948
-2.5523;8.9546;1.6425;-0.2435;9.7855;0.5959;-2.3088;-0.8309;1.0465;-0.2552;0.5772;0.1784;2719.0;31.98;-21.6;-20.16;322.85;-86.24;22.23;8.0;996.15;56.56;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 13;27531;2018-06-12 12:20:35:447
1.4988;10.0919;-1.6425;-0.2835;9.8025;0.0038;1.2148;1.0268;-1.2895;-0.3829;-1.4081;0.5064;2055.0;32.4;-23.4;-18.36;29.1;-88.34;89.23;8.0;996.13;57.563;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;13 / 14;28032;2018-06-12 12:20:35:948
0.2035;11.8253;5.957;-0.0318;9.775;0.786;0.2353;2.0503;5.1709;-0.8856;0.4734;0.0599;2453.0;31.14;-21.72;-21.12;304.1;-85.4;2.32;8.0;996.12;56.557;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;13 / 14;28532;2018-06-12 12:20:36:448
1.415;14.1526;3.1317;-0.0136;9.7818;0.6969;3.1022;3.3077;0.8258;-0.2094;-0.639;0.121;2472.0;32.46;-22.92;-18.24;298.16;-85.92;1.12;8.0;996.1;54.811;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;13 / 14;29031;2018-06-12 12:20:36:947
0.3974;13.3936;0.0694;-0.4033;9.7932;0.3186;-0.6382;5.6092;1.2568;0.7484;0.5326;0.088;2964.0;32.22;-21.6;-19.92;353.49;-87.0;51.69;8.0;996.08;54.809;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;13 / 14;29531;2018-06-12 12:20:37:447
-0.6081;13.8126;3.0647;-0.4498;9.7517;0.9333;-0.041;4.3074;1.8967;-0.0652;-0.3873;-0.0067;2511.0;32.04;-20.76;-20.52;325.82;-85.11;24.15;8.0;996.08;52.97;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 14;30031;2018-06-12 12:20:37:947
-0.1341;6.5867;-0.9769;-0.389;9.7638;0.8287;0.2549;-3.1772;-1.8055;0.2817;0.0488;-0.11;3283.0;28.26;-19.8;-25.5;326.75;-82.85;17.28;8.0;996.06;54.447;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;12 / 14;30537;2018-06-12 12:20:38:453
-2.004;10.5899;-0.0359;-0.5131;9.7477;0.9431;-1.4909;0.8422;-0.979;0.1284;-0.1466;-0.697;3706.0;32.22;-20.82;-20.76;329.95;-83.71;28.55;8.0;996.06;53.436;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;14 / 15;31031;2018-06-12 12:20:38:947
-0.419;5.8133;-0.4429;-0.7198;9.7478;0.7954;0.3008;-3.9345;-1.2383;0.0979;-0.3666;0.3439;3006.0;31.92;-19.02;-22.44;345.82;-83.72;42.14;8.0;996.03;52.971;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;14 / 15;31531;2018-06-12 12:20:39:447
0.3017;6.443;-0.6608;-0.2278;9.7709;0.8041;0.2015;-4.7238;-0.2606;-0.0555;0.1307;0.0867;3591.0;29.04;-21.24;-21.3;319.77;-85.11;15.82;8.0;996.02;53.155;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;14 / 15;32031;2018-06-12 12:20:39:947
-0.2562;6.1437;-0.0192;-0.3282;9.7823;0.6073;0.0864;-3.0352;0.0846;-0.2546;-0.3446;0.1289;3599.0;30.6;-21.24;-23.58;335.18;-85.96;28.39;8.0;996.03;52.658;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;14 / 15;32531;2018-06-12 12:20:40:447
-1.2546;7.1876;3.3017;-0.1364;9.7812;0.693;-1.803;-0.8218;1.888;-0.7519;0.2248;0.3109;3475.0;28.98;-22.62;-22.56;307.25;-87.3;0.2;8.0;996.05;55.665;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;14 / 15;33031;2018-06-12 12:20:40:947
0.9721;9.0959;0.2849;0.0871;9.7944;0.4827;0.885;-0.6985;-0.1978;-0.1062;-0.5938;-0.1527;2727.0;29.46;-22.86;-22.44;295.29;-87.13;-10.23;8.0;996.06;54.791;23.031439;72.538315;102.66;NaN;;2.85;25.806452;266.84;14 / 15;33531;2018-06-12 12:20:41:447
-0.1532;11.2818;0.7279;0.0806;9.7658;0.89;-0.8946;2.6413;0.762;-0.0738;-0.1014;0.2505;2739.0;30.48;-21.96;-21.9;298.25;-84.77;-5.17;8.0;996.08;53.343;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;34031;2018-06-12 12:20:41:947
-1.3216;12.5795;4.0846;-0.0643;9.7397;1.1418;-1.6284;4.7313;3.5869;0.1229;0.5662;-0.5614;3423.0;31.8;-20.82;-21.18;303.24;-83.3;3.22;8.0;996.11;57.965;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;34532;2018-06-12 12:20:42:448
1.7406;12.7136;3.7542;0.0058;9.6924;1.4923;-0.1926;4.9605;1.1534;-0.9229;0.1851;0.4826;3378.0;32.1;-19.86;-22.08;300.07;-81.25;-0.22;8.0;996.12;59.59;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;19 / 20;35032;2018-06-12 12:20:42:948
1.7957;12.1869;-0.9098;-0.016;9.7664;0.8872;0.2841;3.043;0.7577;0.2701;-0.2755;0.2242;3470.0;32.88;-22.32;-19.14;298.22;-84.81;1.03;8.0;996.14;65.083;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;19 / 20;35532;2018-06-12 12:20:43:448
0.1149;14.72;0.8236;-0.2704;9.7714;0.7852;0.098;5.6118;0.2276;-0.039;0.6566;-0.1576;3289.0;30.3;-21.36;-21.72;309.96;-84.9;6.03;8.0;996.17;67.444;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;36032;2018-06-12 12:20:43:948
0.735;11.1693;0.1676;-0.2105;9.7855;0.6077;0.9456;1.3838;-0.4401;-0.4996;-0.2603;0.121;3812.0;31.32;-21.18;-20.58;321.86;-86.24;19.11;8.0;996.21;56.866;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;36531;2018-06-12 12:20:44:447
0.7901;8.3824;-1.1828;-0.0692;9.7887;0.5885;0.8593;-1.4064;-1.7712;7.0E-4;0.2199;0.0434;3804.0;29.46;-20.76;-22.5;312.36;-86.54;6.71;8.0;996.25;61.904;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;19 / 20;37031;2018-06-12 12:20:44:947
-0.1437;8.9115;0.5076;-0.1152;9.7445;1.0957;1.0394;-3.5673;-1.5578;0.176;0.2633;-0.2608;3709.0;32.04;-19.08;-21.78;307.83;-83.55;6.0;8.0;996.26;59.729;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;19 / 20;37532;2018-06-12 12:20:45:448
-0.5028;5.6888;0.7757;-0.3283;9.7584;0.9139;-0.0117;-3.8901;-0.0328;-0.2455;-0.1686;0.2584;4099.0;29.82;-18.6;-24.48;326.75;-84.32;19.76;8.0;996.25;57.368;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;38032;2018-06-12 12:20:45:948
-0.1772;6.3664;1.6137;-0.2394;9.6886;1.4977;0.5794;-4.1052;-0.8872;-0.254;-0.0929;0.0953;3862.0;30.36;-19.08;-24.06;324.55;-83.78;17.84;8.0;996.24;63.038;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;38531;2018-06-12 12:20:46:447
-1.1421;10.3002;1.4845;-0.6887;9.7575;0.6986;-0.4534;0.5427;0.7859;0.1932;0.1692;-0.256;3927.0;29.4;-19.02;-23.88;353.86;-84.26;44.59;8.0;996.23;61.252;23.031492;72.53821;32.33;NaN;;1.65;12.903226;;20 / 21;39031;2018-06-12 12:20:46:947
