sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.7494;3.8284;8.8373;1.3954;4.3077;8.6987;-0.5334;-0.3643;0.8257;0.0265;0.0592;0.3421;251.0;0.06;-41.34;-6.96;181.88;-26.06;-9.11;3.1;997.93;59.056;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;38;2018-06-30 19:55:14:557
1.6928;3.2442;9.2587;1.1479;3.015;9.2608;0.7268;0.1335;-0.0213;-0.3436;0.2736;0.5211;271.0;-10.02;-37.5;-13.08;164.9;-17.91;-7.07;3.1;997.92;58.554;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;538;2018-06-30 19:55:15:057
1.6018;1.3097;8.3848;1.6535;1.6656;9.5217;-0.6216;-0.265;-0.5288;0.3515;-0.6525;-0.0549;282.0;-15.06;-33.6;-16.44;158.39;-9.78;-9.85;3.1;997.93;64.309;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;1039;2018-06-30 19:55:15:558
-0.0168;2.0232;8.6601;1.867;3.1605;9.0937;0.2399;-1.4558;-1.7577;0.7645;0.7403;-1.8466;311.0;-10.38;-37.98;-9.96;166.4;-18.8;-11.6;3.1;997.89;66.124;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;1538;2018-06-30 19:55:16:057
1.0678;5.4613;6.9745;0.2845;5.9591;7.7832;-1.247;0.7018;-0.4687;0.6038;0.7207;0.0147;278.0;4.98;-42.12;0.12;188.49;-37.42;-2.09;3.1;997.88;55.654;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;2038;2018-06-30 19:55:16:557
0.0144;6.1892;7.3169;0.3087;6.347;7.4694;-0.3877;0.0146;-0.2913;0.0992;-0.2548;-0.0892;184.0;3.66;-41.22;2.28;186.77;-39.91;-2.67;3.1;997.91;54.265;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;2538;2018-06-30 19:55:17:057
0.012;7.7144;5.2866;0.3571;7.3864;6.4407;-0.1129;-0.127;-1.0321;0.5629;-0.0465;0.1662;97.0;5.52;-40.98;7.62;189.4;-46.38;-2.32;3.1;997.92;59.932;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;3038;2018-06-30 19:55:17:557
1.1229;7.8173;5.1501;0.4891;8.2163;5.3313;0.3896;0.1086;-0.1334;0.2092;0.9168;0.7019;95.0;-3.18;-38.34;13.08;172.42;-56.91;-5.24;3.1;997.92;56.265;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;3538;2018-06-30 19:55:18:057
-0.8188;8.3177;4.7263;-0.5686;8.5151;4.8311;-0.2503;-0.1974;-0.1048;-0.0504;1.6639;0.9518;42.0;-23.94;-31.2;3.6;132.3;-60.26;6.71;3.1;997.91;58.249;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;4039;2018-06-30 19:55:18:558
1.8436;9.3903;0.6943;0.4368;8.838;4.2271;1.8474;-0.0558;-2.192;0.4584;0.2156;0.2462;136.0;-28.92;-20.1;-14.82;74.71;-64.32;-5.9;3.1;997.91;56.359;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;4538;2018-06-30 19:55:19:057
1.2235;9.4047;4.2067;0.5782;8.9248;4.0229;0.595;-0.1426;0.665;0.244;1.4092;0.3861;120.0;-19.26;-13.86;-32.04;29.22;-65.52;-8.18;3.1;997.93;59.214;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;5038;2018-06-30 19:55:19:557
0.3376;9.3257;3.0072;0.5182;8.8107;4.2748;0.1115;0.2157;-0.7313;0.1719;0.3359;0.132;67.0;-5.7;-9.96;-39.6;2.05;-63.95;-6.91;3.1;997.92;58.32;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;5539;2018-06-30 19:55:20:058
1.1923;9.4933;2.2602;0.7676;9.0573;3.6805;0.5205;-0.0908;0.4281;0.1567;-0.5034;-0.0818;41.0;-5.76;-14.34;-39.48;356.15;-67.46;-11.78;3.1;997.9;56.5;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;6038;2018-06-30 19:55:20:557
0.4956;9.613;3.6585;0.6441;9.1867;3.3704;-0.6728;-0.3925;0.9991;-0.0785;2.1172;0.6091;65.0;12.18;-16.8;-39.96;323.63;-69.87;-13.09;3.1;997.91;59.299;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;6538;2018-06-30 19:55:21:057
0.4669;9.2299;4.2546;0.353;9.1622;3.4784;0.0373;0.1659;0.7498;0.0895;1.0928;0.5694;64.0;34.2;-24.78;-17.28;277.35;-69.39;-4.54;3.1;997.91;57.156;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;7038;2018-06-30 19:55:21:557
0.8093;9.0073;5.7894;0.7543;9.2267;3.2357;0.0549;-0.2194;2.5537;0.1786;1.1129;0.3458;63.0;30.36;-30.24;-2.1;243.7;-70.56;-13.3;3.1;997.91;56.259;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;7538;2018-06-30 19:55:22:057
1.257;9.2419;1.6999;0.7813;9.2105;3.2751;0.4756;0.0314;-1.5751;-0.1042;1.6639;-0.0171;60.0;23.22;-34.14;11.28;216.55;-69.92;-13.42;3.1;997.92;58.511;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;8039;2018-06-30 19:55:22:558
0.6584;7.7551;7.5611;0.3431;8.2457;5.2973;-0.2234;0.0265;1.9478;-0.3534;0.692;0.4325;55.0;11.16;-38.46;12.48;198.09;-57.23;-3.71;3.1;997.92;56.004;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;8539;2018-06-30 19:55:23:058
1.0702;9.3161;3.8045;0.5673;8.8157;4.2582;0.5029;0.5005;-0.4537;0.2379;-0.1455;0.0428;51.0;11.4;-37.62;15.96;195.27;-64.02;-7.59;3.1;997.91;56.555;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;9038;2018-06-30 19:55:23:557
-0.3376;8.7152;3.9314;0.5157;9.0475;3.748;-0.2499;0.0196;-0.123;0.1579;1.3206;0.4985;47.0;1.98;-36.18;20.7;178.49;-67.31;-7.83;3.1;997.91;58.457;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;9541;2018-06-30 19:55:24:060
0.3591;9.1773;3.4741;0.1888;9.1277;3.5804;0.0028;0.0663;-0.5349;0.0498;1.4574;0.6176;38.0;-18.18;-32.46;15.12;142.84;-68.56;-3.02;3.1;997.92;57.379;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;10038;2018-06-30 19:55:24:557
-0.656;9.4334;5.3344;0.1968;9.2021;3.3843;-0.089;0.8132;0.4705;0.0937;1.8282;0.4001;42.0;-28.08;-27.24;0.78;107.34;-69.78;-3.33;3.1;997.9;56.729;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;10539;2018-06-30 19:55:25:058
0.8548;9.9195;3.0838;0.4331;9.1122;3.5986;0.187;0.168;0.589;-0.1549;1.568;0.5419;91.0;-25.86;-17.46;-23.7;49.86;-68.07;-7.79;3.1;997.92;57.551;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;11038;2018-06-30 19:55:25:557
0.5172;9.1725;2.6768;0.3058;9.0713;3.7131;0.0102;0.3334;-1.3931;-0.0834;0.5088;0.3458;66.0;-10.98;-13.56;-36.84;14.98;-67.67;-4.71;3.1;997.92;58.13;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;11537;2018-06-30 19:55:26:056
0.8811;9.4023;1.7981;0.875;9.3903;2.6882;1.1195;-0.3376;-1.8287;0.6979;0.3243;-0.1179;39.0;-9.12;-17.7;-37.32;354.7;-73.25;-18.03;3.1;997.91;57.676;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;12038;2018-06-30 19:55:26:557
1.2091;9.3856;3.0024;0.7738;9.4405;2.5394;0.5263;0.0767;0.2955;-0.0058;2.1196;0.1479;40.0;12.6;-20.46;-36.54;312.49;-74.54;-21.23;3.1;997.91;59.753;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;12538;2018-06-30 19:55:27:057
0.5483;10.0799;3.9625;0.1924;9.3747;2.8718;0.4182;0.6285;1.1673;0.0015;1.3005;0.6152;65.0;34.14;-26.4;-12.18;272.71;-72.93;-3.83;3.1;997.9;56.15;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;13038;2018-06-30 19:55:27:557
0.5507;9.0192;2.6529;0.5207;9.5458;2.1856;-0.3675;0.3138;2.8209;-0.0095;1.1025;0.518;55.0;30.84;-30.42;2.52;240.44;-76.76;-13.4;3.1;997.91;57.899;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;13538;2018-06-30 19:55:28:057
1.2426;9.5939;2.0854;1.0577;9.6337;1.4979;0.3813;0.4271;-0.5522;0.3375;1.5454;-0.0342;45.0;20.4;-31.98;19.2;189.38;-79.22;-35.23;3.1;997.9;57.333;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;14037;2018-06-30 19:55:28:556
0.6465;10.1302;1.6042;0.8429;9.5697;1.9696;-0.1965;0.5604;-0.3655;-0.0266;-0.4179;0.1253;48.0;7.26;-33.12;25.32;174.57;-76.85;-22.5;3.1;997.9;57.759;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;14538;2018-06-30 19:55:29:057
2.7343;9.0384;0.5387;2.0491;9.5706;0.6121;0.6708;-0.9057;0.3983;-0.0156;-0.3464;-0.1105;44.0;13.62;-30.72;25.44;146.32;-77.9;-69.62;3.1;997.91;55.237;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;15038;2018-06-30 19:55:29:557
0.7997;7.9801;2.4541;1.8634;9.5375;1.3166;-1.0637;-1.5574;1.1375;-0.238;2.5686;0.333;48.0;2.46;-30.3;28.98;137.8;-76.55;-54.76;3.1;997.9;57.181;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;15538;2018-06-30 19:55:30:057
0.68;10.0536;1.9681;0.7998;9.6521;1.5385;0.1028;0.3535;0.0106;0.2654;1.3389;0.1454;75.0;-24.48;-26.58;15.3;103.89;-79.82;-27.47;3.1;997.91;60.872;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;16038;2018-06-30 19:55:30:557
0.0479;7.9705;5.5667;0.1256;9.127;3.5851;-0.0993;-1.7861;1.7182;-0.2129;2.1019;0.8119;67.0;-29.46;-22.98;-11.76;82.63;-68.54;-2.01;3.1;997.9;57.809;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;16538;2018-06-30 19:55:31:057
-0.7566;8.2579;5.1597;-0.2825;8.9961;3.8937;-0.8261;-0.4294;2.2715;-0.1677;1.9229;0.5425;137.0;-18.0;-16.08;-30.6;44.16;-66.54;4.15;3.1;997.91;59.191;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;17038;2018-06-30 19:55:31:557
-0.2682;9.0695;3.5651;-0.2378;8.6963;4.5265;0.1253;-0.1224;-0.4251;0.0406;0.2595;0.2413;143.0;-0.66;-9.66;-39.48;5.82;-62.47;3.01;3.1;997.9;60.827;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;17538;2018-06-30 19:55:32:057
0.4429;8.8109;2.9138;0.5082;9.2231;3.2933;-0.0437;-0.1488;0.4681;0.8976;0.4061;0.3421;86.0;-2.4;-15.96;-38.46;352.79;-70.14;-8.77;3.1;997.91;51.247;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;18038;2018-06-30 19:55:32:557
-0.9409;9.2251;2.66;-0.0799;9.7154;1.3319;0.3025;-0.2389;0.4135;0.0033;2.4251;-0.2541;40.0;24.24;-25.02;-29.04;320.23;-82.18;3.43;3.1;997.89;56.616;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;18539;2018-06-30 19:55:33:058
-0.6201;10.2116;1.1181;-0.6385;9.6567;1.5844;0.0184;0.5549;-0.4662;-0.205;0.8411;0.3812;49.0;36.36;-26.46;-2.34;291.56;-79.77;25.64;3.1;997.9;54.075;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;19038;2018-06-30 19:55:33:557
-0.5172;10.305;1.9154;0.371;9.6569;1.6665;-0.9863;0.8061;1.664;0.4199;0.7733;0.2126;48.0;30.6;-30.18;3.3;241.65;-79.25;-14.02;3.1;997.91;51.919;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;19538;2018-06-30 19:55:34:057
0.8739;10.1517;1.3288;0.2413;9.7699;0.8128;0.6326;0.3818;0.516;-0.1366;1.4049;-0.1105;37.0;22.08;-29.58;22.14;206.42;-85.04;-16.54;3.1;997.93;55.724;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;20038;2018-06-30 19:55:34:557
0.0096;10.0464;0.4836;0.0955;9.6809;1.5626;-0.086;0.3655;-1.079;0.0461;0.4611;0.0886;38.0;7.74;-31.26;26.7;191.19;-80.81;-3.5;3.1;997.9;57.263;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;20539;2018-06-30 19:55:35:058
1.1325;9.7495;0.759;0.7175;9.7332;0.959;0.415;0.0163;-0.2001;-0.0242;-0.5175;-0.1081;37.0;8.1;-30.6;28.38;161.39;-82.98;-36.8;3.1;997.9;54.615;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;21038;2018-06-30 19:55:35:557
0.1891;10.1876;0.9649;0.4791;9.6874;1.4473;-0.29;0.5002;-0.4824;0.3424;1.397;-0.1136;31.0;2.94;-30.78;25.86;169.98;-81.06;-18.32;3.1;997.91;53.813;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;21537;2018-06-30 19:55:36:056
-0.8835;10.0679;2.7702;-0.4557;9.6136;1.8815;-0.6456;0.4303;1.2693;0.3295;2.2907;0.4325;30.0;-21.18;-30.6;14.58;146.25;-78.61;13.62;3.1;997.91;52.887;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;22038;2018-06-30 19:55:36:557
1.2474;10.2379;0.4429;-0.2114;9.7434;1.0913;0.81;-0.2741;0.8672;0.3601;0.7336;-0.0226;91.0;-27.24;-26.28;-6.96;92.51;-83.49;10.96;3.1;997.91;55.493;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;22538;2018-06-30 19:55:37:057
0.2825;9.7543;1.2163;-0.0473;9.7375;1.1615;-0.2233;0.5531;-0.1798;-0.1818;1.4403;0.146;39.0;-20.16;-24.36;-24.9;44.8;-83.19;2.33;3.1;997.91;60.166;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;23038;2018-06-30 19:55:37:557
-0.261;9.6346;1.6042;0.1492;9.7267;1.2408;-0.4101;-0.0921;0.3633;-0.0901;0.6218;0.0403;40.0;-5.46;-22.68;-33.96;1.67;-82.68;-6.85;3.1;997.92;55.206;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;23538;2018-06-30 19:55:38:057
0.1987;9.1844;1.9896;0.3978;9.7584;0.8859;-0.1991;-0.574;1.1037;0.01;-0.1113;-0.1185;42.0;-7.56;-24.36;-33.78;348.21;-84.32;-24.18;3.1;997.91;57.639;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;24038;2018-06-30 19:55:38:557
-0.5243;10.7671;0.4453;-0.3356;9.7309;1.1693;-0.1887;1.0362;-0.7239;0.0082;1.8246;6.0E-4;36.0;1.92;-23.04;-36.12;14.04;-82.87;16.02;3.1;997.91;48.748;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;24538;2018-06-30 19:55:39:057
2.4972;8.3895;6.2538;0.3126;8.6816;4.5499;2.2565;-0.9793;0.7462;0.4835;2.3976;0.8546;62.0;31.68;-21.96;-21.84;282.25;-62.29;-3.93;3.1;997.9;54.959;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;25038;2018-06-30 19:55:39:557
1.3767;10.3481;0.9864;0.2665;9.6022;1.9741;1.1102;0.7459;-0.9876;0.2691;0.9578;-0.08;45.0;32.88;-30.06;2.82;247.58;-78.28;-7.69;3.1;997.91;53.433;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;25538;2018-06-30 19:55:40:057
1.6377;9.3018;2.2506;0.637;9.5793;2.0004;0.845;-0.2656;-0.4657;0.0821;1.3872;0.1564;43.0;20.7;-32.88;18.12;205.84;-77.64;-17.66;3.1;997.93;57.627;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;26038;2018-06-30 19:55:40:557
0.5674;9.5843;2.684;0.2847;9.486;2.4706;0.3929;-0.1723;0.6682;-0.3253;0.5045;0.1454;37.0;4.44;-34.56;23.7;182.17;-75.31;-6.57;3.1;997.91;60.336;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;26538;2018-06-30 19:55:41:057
0.6896;9.1844;1.7239;0.3717;9.6489;1.7119;0.0904;-0.407;-0.0981;0.3558;-0.2866;0.1674;30.0;4.92;-32.1;25.38;179.22;-79.71;-12.25;3.1;997.92;58.208;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;27038;2018-06-30 19:55:41:557
-0.0599;9.7351;1.6042;-0.0544;9.7515;1.0369;-0.0054;-0.0164;0.5673;0.2153;1.8343;0.0465;22.0;-4.14;-29.22;26.34;171.63;-84.16;-0.52;3.1;997.92;56.725;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;27538;2018-06-30 19:55:42:057
-0.3089;9.5436;1.4078;-1.0051;9.6997;1.0375;0.7418;-0.0148;0.1477;-0.0962;1.9797;0.3042;24.0;-26.28;-29.4;3.84;148.8;-81.25;45.35;3.1;997.9;58.113;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;28038;2018-06-30 19:55:42:557
0.8476;9.534;0.7422;-0.4916;9.7596;0.8237;1.4564;-0.3597;-0.455;-0.0755;0.2986;0.1088;53.0;-26.1;-26.7;-13.74;103.65;-83.82;36.51;3.1;997.91;57.788;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;28539;2018-06-30 19:55:43:058
0.7662;9.7686;0.7949;0.1761;9.774;0.7794;0.6834;-0.0676;-0.2263;0.2067;1.3169;-0.0036;30.0;-18.48;-24.12;-26.58;22.34;-85.33;-12.73;3.1;997.9;57.232;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;29038;2018-06-30 19:55:43:557
-0.1508;9.8141;0.8212;-0.1199;9.7816;0.6894;-0.031;0.0325;0.1318;-0.5049;0.5369;0.1589;34.0;-2.7;-24.72;-32.88;23.49;-86.47;17.2;3.1;997.91;51.744;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;29538;2018-06-30 19:55:44:057
0.012;9.7184;1.0487;-0.1119;9.7718;0.8187;0.1239;-0.0534;0.23;0.01;-0.4307;0.4087;34.0;0.3;-23.7;-35.22;8.29;-85.17;7.78;3.1;997.92;49.766;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;30038;2018-06-30 19:55:44:557
0.5435;10.0583;1.8987;0.451;9.7118;1.2836;0.3822;-0.0341;-0.0553;-0.0657;0.5448;-0.0171;26.0;-5.4;-21.96;-34.62;347.59;-82.03;-19.36;3.1;997.91;45.755;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;30538;2018-06-30 19:55:45:057
-0.8093;9.637;2.4158;-0.4808;9.7105;1.2825;0.0666;-0.3728;-0.5451;-0.4157;1.9516;0.3775;31.0;17.94;-22.2;-32.94;351.13;-81.97;20.55;3.1;997.92;51.479;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;31038;2018-06-30 19:55:45:557
0.4525;8.5164;1.6425;0.0076;9.6606;1.686;0.3372;-0.7372;-0.1465;0.3815;0.2656;0.1766;48.0;32.7;-25.08;-16.44;288.89;-80.1;-0.26;3.1;997.92;53.925;23.024704;72.53761;;NaN;;;235.1613;;0 / 1;31538;2018-06-30 19:55:46:057
0.9242;9.7471;2.071;0.4392;9.5775;2.0615;0.485;0.1696;0.0096;0.1805;1.7519;0.2932;48.0;32.64;-30.24;5.1;240.13;-77.59;-12.03;3.1;997.92;54.597;23.024704;72.53761;;NaN;;;235.1613;;0 / 1;32038;2018-06-30 19:55:46:557
0.3472;8.7535;0.6177;-0.4228;9.5204;2.3137;-0.238;-0.3096;-0.8867;-0.0437;1.0384;0.3946;42.0;15.24;-32.94;24.96;213.42;-76.12;10.36;3.1;997.91;57.784;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;32539;2018-06-30 19:55:47:058
0.1077;9.6968;1.3216;-0.3169;9.5961;1.9961;-0.2506;0.2827;-0.5643;0.145;-0.1907;0.1925;45.0;6.18;-32.58;27.6;197.39;-78.11;9.02;3.1;997.91;50.842;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;33038;2018-06-30 19:55:47:557
0.8811;9.6058;0.2107;0.6084;9.6994;1.3124;-3.0E-4;-0.1869;-1.4848;0.0125;0.0506;-0.0061;44.0;7.02;-31.8;28.08;170.59;-81.52;-24.87;3.1;997.92;51.722;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;33538;2018-06-30 19:55:48:057
-0.0599;8.9785;1.8891;0.5216;9.7553;0.8561;-1.1346;-0.4966;2.8382;0.8274;0.0195;0.1912;36.0;5.76;-31.26;27.9;162.56;-84.13;-31.35;3.1;997.93;50.179;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;34038;2018-06-30 19:55:48:557
0.4166;10.0129;0.2825;0.5087;9.7905;0.2402;-0.3483;0.2296;-0.1516;0.2599;0.5179;0.1686;34.0;1.56;-28.2;30.06;121.65;-86.71;-64.73;3.1;997.91;60.983;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;34538;2018-06-30 19:55:49:057
-0.9242;11.1142;0.522;0.883;9.4922;2.2999;-1.5342;1.646;-3.5162;0.7486;0.5821;-0.6597;36.0;0.96;-33.0;25.44;165.58;-75.45;-21.0;3.1;997.9;58.849;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;35038;2018-06-30 19:55:49:557
0.5531;9.431;2.2171;0.7396;9.5904;1.9096;-0.2512;-0.2743;0.353;0.2031;0.6016;0.121;35.0;-2.58;-32.4;25.68;157.44;-77.95;-21.17;3.1;997.89;59.931;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;35539;2018-06-30 19:55:50:058
-0.3951;10.3864;2.6768;-0.0767;9.4967;2.4447;0.1773;-0.0034;0.4428;-0.0071;1.4819;0.2535;30.0;-17.64;-31.86;17.46;145.05;-75.56;1.8;3.1;997.92;50.398;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;36038;2018-06-30 19:55:50:557
1.0008;9.5819;2.4757;0.1737;9.5415;2.2582;0.7098;0.366;0.6102;-0.0278;1.524;0.2578;33.0;-28.44;-27.18;4.98;107.56;-76.5;-4.61;3.1;997.92;56.77;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;36539;2018-06-30 19:55:51:058
2.0112;9.5101;2.8971;0.6709;9.3929;2.7373;1.3403;0.1171;0.1598;0.3002;1.3884;0.4777;109.0;-26.1;-19.44;-22.38;43.71;-73.3;-13.77;3.1;997.92;55.926;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;37038;2018-06-30 19:55:51:557
1.3959;9.376;0.498;1.1428;9.6717;1.1496;0.253;-0.2958;-0.6516;0.1957;-2.1949;-0.0049;60.0;-25.32;-24.12;-21.48;5.94;-80.49;-44.83;3.1;997.93;55.043;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;37539;2018-06-30 19:55:52:058
0.7422;8.6385;0.8212;1.7156;9.6257;0.7562;-0.9733;-0.9872;0.0651;-0.825;-2.107;-0.2523;25.0;-26.94;-24.6;18.06;65.71;-78.98;-66.21;3.1;997.91;56.808;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;38038;2018-06-30 19:55:52:557
0.2777;9.4454;1.9968;1.2736;9.5983;1.5559;-1.1179;-0.0906;0.5917;0.2758;-0.6299;-0.2688;37.0;-5.76;-32.04;27.3;136.97;-78.17;-39.3;3.1;997.9;57.946;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;38538;2018-06-30 19:55:53:057
0.3184;9.4646;-1.9585;0.3296;9.7943;0.3641;-0.3057;-0.9331;-2.1598;0.3637;-0.0227;-0.2211;40.0;-3.9;-29.22;30.84;132.42;-87.13;-42.16;3.1;997.91;57.148;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;39038;2018-06-30 19:55:53:557
0.9146;10.3624;1.0559;0.2879;9.7613;0.8974;-0.5273;0.9651;0.9774;-0.084;-0.0294;0.0275;37.0;-2.76;-31.44;25.86;157.98;-84.49;-17.79;3.1;997.93;53.891;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;39539;2018-06-30 19:55:54:058
0.9218;9.3161;1.9202;0.4448;9.6853;1.4724;0.6876;-1.279;-0.5459;-0.263;-0.088;0.1143;36.0;-0.6;-32.4;26.64;163.84;-80.98;-16.81;3.1;997.92;55.305;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;40038;2018-06-30 19:55:54:557
-1.257;10.281;1.7718;-0.1617;9.7388;1.14;-1.0953;0.5422;0.6317;-0.0162;0.8997;0.0147;41.0;-7.74;-30.3;25.74;171.96;-83.26;8.07;3.1;997.92;57.815;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;40538;2018-06-30 19:55:55:057
0.0934;9.7255;-0.5148;0.1195;9.7785;0.7323;-0.0261;-0.053;-1.2471;0.1579;-0.0923;0.077;37.0;-16.38;-29.28;22.92;138.79;-85.66;-9.27;3.1;997.93;58.394;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;41038;2018-06-30 19:55:55:557
0.2179;9.9267;0.5387;0.3922;9.7828;0.5603;-0.4137;0.2516;0.1963;-0.0064;0.5851;-0.1576;37.0;-16.8;-26.94;23.52;107.02;-85.8;-41.32;3.1;997.92;48.302;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;41538;2018-06-30 19:55:56:057
0.1269;8.5595;1.2378;-0.8712;9.6997;1.1518;1.1034;-0.793;-0.3426;-0.1964;1.9962;-0.1014;71.0;-27.42;-29.34;1.68;134.45;-81.89;34.28;3.1;997.92;46.684;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;42038;2018-06-30 19:55:56:557
0.8763;9.8381;0.4453;-0.1903;9.7564;0.973;1.0666;0.0817;-0.5277;0.288;0.6627;0.176;38.0;-19.62;-25.62;-23.22;56.34;-84.2;11.06;3.1;997.92;54.44;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;42538;2018-06-30 19:55:57:057
0.9505;9.7399;1.4174;0.5724;9.7845;0.327;0.6846;-0.442;-0.3893;-0.0877;1.1917;-0.0684;30.0;-15.72;-26.04;-27.0;328.67;-86.15;-60.26;3.1;997.92;48.704;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;43038;2018-06-30 19:55:57:557
0.4334;10.7575;1.5754;0.4148;9.7049;1.3466;0.653;0.7006;-0.3769;-0.4725;0.8283;-0.0244;33.0;3.06;-23.1;-32.46;334.78;-81.74;-17.12;3.1;997.92;52.592;23.024704;72.53761;;NaN;;;235.1613;;0 / 0;43538;2018-06-30 19:55:58:057
