,ACCELEROMETER_X_mean,ACCELEROMETER_Y_mean,ACCELEROMETER_Z_mean,GRAVITY_X_mean,GRAVITY_Y_mean,GRAVITY_Z_mean,LINEAR_ACCELERATION_X_mean,LINEAR_ACCELERATION_Y_mean,LINEAR_ACCELERATION_Z_mean,GYROSCOPE_X_mean,GYROSCOPE_Y_mean,GYROSCOPE_Z_mean,ORIENTATION_Z_mean,ORIENTATION_X_mean,ORIENTATION_Y_mean,PRT_X_mean,PRT_Y_mean,PRT_Z_mean,ACCELEROMETER_X_std_dev,ACCELEROMETER_Y_std_dev,ACCELEROMETER_Z_std_dev,GRAVITY_X_std_dev,GRAVITY_Y_std_dev,GRAVITY_Z_std_dev,LINEAR_ACCELERATION_X_std_dev,LINEAR_ACCELERATION_Y_std_dev,LINEAR_ACCELERATION_Z_std_dev,GYROSCOPE_X_std_dev,GYROSCOPE_Y_std_dev,GYROSCOPE_Z_std_dev,ORIENTATION_Z_std_dev,ORIENTATION_X_std_dev,ORIENTATION_Y_std_dev,PRT_X_std_dev,PRT_Y_std_dev,PRT_Z_std_dev,ACCELEROMETER_X_median,ACCELEROMETER_Y_median,ACCELEROMETER_Z_median,GRAVITY_X_median,GRAVITY_Y_median,GRAVITY_Z_median,LINEAR_ACCELERATION_X_median,LINEAR_ACCELERATION_Y_median,LINEAR_ACCELERATION_Z_median,GYROSCOPE_X_median,GYROSCOPE_Y_median,GYROSCOPE_Z_median,ORIENTATION_Z_median,ORIENTATION_X_median,ORIENTATION_Y_median,PRT_X_median,PRT_Y_median,PRT_Z_median,ACCELEROMETER_X_variance,ACCELEROMETER_Y_variance,ACCELEROMETER_Z_variance,GRAVITY_X_variance,GRAVITY_Y_variance,GRAVITY_Z_variance,LINEAR_ACCELERATION_X_variance,LINEAR_ACCELERATION_Y_variance,LINEAR_ACCELERATION_Z_variance,GYROSCOPE_X_variance,GYROSCOPE_Y_variance,GYROSCOPE_Z_variance,ORIENTATION_Z_variance,ORIENTATION_X_variance,ORIENTATION_Y_variance,PRT_X_variance,PRT_Y_variance,PRT_Z_variance,ACCELEROMETER_X_fft,ACCELEROMETER_Y_fft,ACCELEROMETER_Z_fft,GRAVITY_X_fft,GRAVITY_Y_fft,GRAVITY_Z_fft,LINEAR_ACCELERATION_X_fft,LINEAR_ACCELERATION_Y_fft,LINEAR_ACCELERATION_Z_fft,GYROSCOPE_X_fft,GYROSCOPE_Y_fft,GYROSCOPE_Z_fft,ORIENTATION_Z_fft,ORIENTATION_X_fft,ORIENTATION_Y_fft,PRT_X_fft,PRT_Y_fft,PRT_Z_fft,ACCELEROMETER_X_spec,ACCELEROMETER_Y_spec,ACCELEROMETER_Z_spec,GRAVITY_X_spec,GRAVITY_Y_spec,GRAVITY_Z_spec,LINEAR_ACCELERATION_X_spec,LINEAR_ACCELERATION_Y_spec,LINEAR_ACCELERATION_Z_spec,GYROSCOPE_X_spec,GYROSCOPE_Y_spec,GYROSCOPE_Z_spec,ORIENTATION_Z_spec,ORIENTATION_X_spec,ORIENTATION_Y_spec,PRT_X_spec,PRT_Y_spec,PRT_Z_spec
0,-0.16397859186490862,0.15551755035457898,0.018602880628453923,-0.1634116197811611,0.15497799280126787,0.11296838564269487,-0.008174333357051294,0.032040683928729045,0.0472207971280706,0.015033597308308272,-0.15328859299384373,-0.042537706707294856,0.14126221788554655,-0.1524089233672741,-0.15370840027696595,-0.16691838616786317,0.05880401168063285,0.16910676964069615,-0.16277161793525827,0.1553545508385111,0.015803641196966006,-0.1624147509830038,0.1552023503809461,0.10947507324610249,0.0072600138224265,0.03108330480825108,0.03303989651287851,0.01209709031692559,-0.15337619643012443,-0.02541806734298553,0.13922593221936247,-0.15238278365103586,-0.15170786172432238,-0.16668289368544684,0.06588106712173251,0.16895862799435044,0.0019698930583272995,0.055945030610756404,0.09050977179564215,0.05926966847290175,-0.06700510689360953,0.01892767332375659,-0.010962668827812036,0.0707048803181419,0.09750489774764853,-0.03512280437693867,-0.13351155366582643,-0.143752581599504,0.10425682838934022,0.08537340421519905,0.07167620197580504,0.04868192997203644,0.08151727076347313,-0.011465085096924357,0.01917553883525143,0.035718297713493816,0.052769456112645885,0.029079955137669887,-0.00800253880925019,0.02190872291251051,0.016853657857292592,0.035521638171852665,0.04228208973654138,-0.002778912069643359,-0.07933718352382149,-0.11474652459975727,0.08410660922672425,0.03299901393855273,0.0373062668471627,0.03699989591533835,0.03700710802477728,0.015016601781442884,-0.16410997047702242,0.16093844205238222,0.020777914872999324,-0.16267637417280803,0.16049452273072246,0.10259951998912821,0.031947366113843266,0.04371074576166499,0.045076783837654906,-0.09462581126814333,-0.15331866952675585,-0.14229736357061687,0.14325692585133631,0.15692343565009453,-0.13136017903119285,-0.16471169472096053,-0.0257865417118043,0.1526495313337852,0.022376965733558355,0.035644356143065666,0.047963793994087074,0.027674693630605637,-0.02454399292967266,0.016431442913320278,0.020084157524750755,0.03398392344126617,0.047233822056506676,0.005828788919642682,-0.07340233652340995,-0.08201241344941446,0.056909569496850394,0.03134376894509489,0.025027808021459,0.03344135201853721,0.026503131346598267,0.01860383396347344
1,0.041060264306174876,-0.05319863536855794,0.05322942824574001,0.03653726365590423,-0.057923187233793354,0.020835035038205666,0.06580165025835435,0.10294165240486093,0.05486971235756584,-0.011623575392690476,0.014773577529557585,0.008464360690068232,-0.01567438363764631,0.06216213322148727,0.004561563862369661,0.02628157336891235,0.07172265925251839,-0.02557604431774251,0.04488159662482257,-0.053220755393403915,0.05047875308779432,0.03873314463246461,-0.05592015074079916,0.02524340865155403,0.08151347507843502,0.10969001834269192,0.04525174673595888,-0.016444985493348555,0.01474283183033786,0.005123756044950541,-0.01639684041986337,0.06131620737461709,0.002664525818665251,0.026998953265573725,0.09245252550460105,-0.026444367174189114,0.16615937973776068,0.14826660663913238,0.12287024402064808,0.13175690884032296,0.13607854767077568,0.1313851213001906,0.17144715339983285,0.140625271958517,0.11598130135909293,0.15641920324406053,0.02015116635328264,0.030649861612950035,-0.02718943195250916,0.11672905755115866,0.041555441654886435,0.15425009775062584,0.13731665595461492,0.15550074496826202,0.16333974832017625,0.15395245902493757,0.139023410115599,0.12443967996421507,0.12416159813839046,0.11484587647405431,0.15536370874535158,0.1449699314755159,0.1090556260335451,0.16571603701805154,0.01785018937371735,0.02049900090127459,-0.02881828998177694,0.11943119954730538,0.03933455289728711,0.1591648835646396,0.1378567607159261,0.14831441351842656,0.04769470907561629,-0.04593397470683381,0.060290144870057454,0.051653383278753226,-0.050178938838569144,0.03481108348067428,0.14428256266974437,0.15494698647905847,0.08680743771706997,0.07971867522673096,0.014877256994446992,0.02318737110430112,-0.016617469676502284,-0.056191992972788075,0.06056372559999331,0.04059580442268161,0.1282187831053794,-0.05825977671626866,0.1567430454570714,0.13508946755645007,0.1318873754721785,0.1084146554053813,0.11013465990414409,0.10102749764143788,0.14936083831516164,0.12841041584200893,0.13398575932370826,0.14355805282653503,0.008624410260184793,0.017185866306440967,-0.01787939437200271,0.11169608444047958,0.023599008526350624,0.14739026785880646,0.10684361361378478,0.13575111399067658
2,0.01447533752018354,0.06857158893129664,-0.25880253320885577,0.007849049395776962,0.06117817246331865,-0.17517990994719992,0.14691277924161764,0.10179123236083153,-0.17827275527937994,-0.040482271102004315,0.006395477037748444,-0.004888716305087353,-0.02556316970908425,-0.07465148281697752,-0.028426609913833202,0.014873059213038928,0.07683396554504648,-0.004226305878086344,0.01990435717558553,0.06930245731769347,-0.2657705304100629,0.006460735729390181,0.061111715739455834,-0.18253563541541035,0.18052700006130384,0.11217240506148278,-0.17064007645580592,-0.0548670928795418,0.006462007540734013,-0.004675203755900329,-0.031672115164359374,-0.07489747920972972,-0.030369386777965416,0.016646180500456242,0.10252628828373733,-0.005018753246647856,-0.025654082293071683,0.040722372253718386,-0.09493249651664598,-0.12860040894216757,-0.13581337922606398,-0.15351029589549745,0.051970146116450296,0.10159306177189781,-0.050276492895993084,-0.009809616274542342,-0.002797832492270705,-0.0013823631343513967,-0.049167837201298324,-0.13307363902257177,0.02488366049060523,-0.04439427356488935,0.0450276336132958,0.0692096688632887,0.04932640151499924,0.12045218088694845,-0.10106413039071183,-0.1143910554557751,-0.12686535228063092,-0.15151283357039996,0.13281774840295407,0.17505393660571544,-0.0548254764860977,0.06710254728685634,-0.010260607143144846,-0.000510128806712989,-0.05278900508626493,-0.12343603833840096,0.012124066197433107,-0.010289276218214405,0.14232814711669642,0.11797584811893617,-0.006544499748982551,0.06175958908478963,-0.2640466107201435,-0.02047419117714153,0.05277462386451286,-0.19704980869215485,-0.03745028141113377,-0.015186400217983754,-0.16959037814985192,-0.05820964636041573,0.006267516862756389,-0.0010971095179854156,-0.02783532711004559,0.06926732825236413,0.034168903569414835,-0.01581081469467113,-0.04166567091442182,0.0190900091705792,0.09343181932012685,0.13774641882609412,-0.037312289266942494,-0.0626614063972173,-0.0865764243519869,-0.08983746150822217,0.14865864890245886,0.16668361394584333,0.038215554903374326,0.0730598773606156,0.002583464096887931,0.003338290689230255,-0.04314989139159496,-0.08581356748017148,0.004561052073760554,0.041693114775248195,0.13463938446950444,0.10361073674441117
3,-0.006475071000508774,-0.007000938466886884,0.2698525849800329,-0.012824879626804085,-0.009420688875896187,0.23726470918495782,0.12447832734884541,0.051433996812895816,-0.06298423992639055,0.034924577400922606,0.017560824368280208,-0.015996730313220377,0.0197842507987222,0.032472720796462254,0.09063855486247983,0.011583791326556325,0.018805144075596067,0.0009805518969786898,-0.002980233519071275,-0.0072777517767724665,0.2594108075836425,-0.014563911473850439,-0.011158933456197152,0.22927371092266124,0.15486809236705637,0.07410418000769642,-0.06674982955725414,0.018404068720701123,0.017483226924024615,-0.013126802480749647,0.03241165466329173,0.034908402212706746,0.09894670212233134,0.012156925766256635,0.04457440571494085,0.00010957926116391737,-0.03431011850740869,-0.013738717837660926,-0.08987256444175303,-0.09496644398313972,-0.03235973130291123,-0.14666680934669485,-0.00032622575667518256,0.008291152710793089,-0.055577598113473674,-0.03900058531032033,0.00815916648721682,-0.010169100365486584,0.005080236503044029,-0.058725676327279513,-0.34068466923025303,-0.08752948225501925,0.03737806096983336,-0.01745110160398838,0.043299663164421284,0.06746793069279475,-0.09965848248556686,-0.09058369964738008,-0.07829765056656472,-0.15385306037720062,0.08540804721506481,0.10234386588414919,-0.04540711853198175,0.03279512019571051,0.0016965832482136998,-0.012466618563264842,0.032432922251056304,-0.07846347253359787,-0.3332200215571926,-0.0326259451323174,0.10528884284923158,0.05570147636099586,0.0003188567319272531,-0.04017961401068989,0.24900422425578278,-0.0030305627325880984,-0.04073925123085896,0.227170475709512,0.009481982110924774,0.00892662161070745,-0.08100627281761513,-0.058567629727665195,0.017453349402481763,-0.005279340358382872,0.02148618049361474,-0.06367261400626445,-0.17158546386549323,-0.0038992731787914283,-0.0016609220537457023,0.002619485437467183,0.058282856705773343,0.04923939446120746,-0.04840782983466804,-0.04962054161924783,-0.04099751377624642,-0.11690865579482312,0.09694690536758518,0.0790874755730207,0.02007934384145277,0.04764088307472802,0.0102290102122966,-0.012835624300585583,0.024470356225157804,-0.0459480591706028,-0.2562191714628782,0.013704979777966513,0.09294188052809095,0.021792512347206316
4,-0.006658446492130074,0.03300569633786977,0.020024055480867938,-0.02338766073398094,0.014986294274826258,-0.05148981847394147,0.07709791589797721,0.31387160591418295,0.2536160390193627,0.017897402136991054,0.05191153498425418,-0.11626377408556424,-0.04097431250859776,-0.015464805936010805,0.0797500869162681,0.05376537382356739,0.25791700456775174,-0.0345485260520475,-0.006864281529744852,0.03295587157656133,0.015454615688673184,-0.025558208374425944,0.01750245879915984,-0.05739531275220132,0.08347300177177751,0.2609657266206001,0.2912647994410334,0.003407179725995589,0.051678654915263744,-0.10675441451964165,-0.03789814737232116,-0.016909056096000078,0.07479701899182414,0.04947987718530399,0.21729657604471717,-0.034026294245355936,-0.07858103255477346,-0.1692388255331424,-0.12381950298381159,0.013365937675987495,-0.0881371359623143,-0.05508605823012479,0.0034987966232369063,-0.07605094369697317,-0.0006470706615889153,-0.1398567551603188,-6.640316175986608e-05,-0.05725868773911978,0.04054167952308278,-0.10260620460175301,0.037674956511042086,0.028119892587893637,-0.06922638144614295,-0.019641130859982793,-0.0415216449760294,-0.10230973077781524,-0.10784700817705085,0.08916836660062953,-0.10696038355755572,-0.03804212626031011,0.060563771168338186,-0.010163858781441536,0.06574541027460522,-0.10711277685346786,-0.017689205448206225,-0.07480899490837718,0.05263995525265783,-0.11733680748225671,0.06411608449594859,0.13032835784396404,-0.04423145282283781,0.03810246716871656,-0.00940033835875656,-8.267480029577959e-05,0.00718037406930555,0.011410513820782845,-0.011933646384853414,-0.05530507937516655,0.15608380187960225,0.17596487459010537,0.21554661884337478,-0.1235033247462072,0.051558733333261636,-0.04374253162032481,-0.03825735882533738,-0.007542735023437276,0.0045914876147567195,0.06371957492078384,0.17930611233945773,-0.10271284455638288,-0.019983857262570164,-0.14922050134181633,-0.015348407960524155,0.03364077716075688,-0.06347718442356802,0.039719752265445024,0.020275437378552492,-0.12599459146880304,0.025224888293987596,-0.10575728300534093,0.01570887944953025,-0.06092814577801245,0.04933901237335329,-0.09431868585918547,0.010076091395910675,0.08289575494111219,-0.1340349401232368,0.03507800119641872
5,-0.04919202388223659,0.04687086610474675,0.01147764996141817,-0.062029180402095006,0.02571942608879704,0.04849010061717323,0.14986992338392235,0.17070100980208033,-0.14466275364484366,-0.23022534599620298,-0.04340049656947068,0.29317717531839854,0.0994632386578549,-0.031406644387839945,0.006134339252149657,-0.012678519868667637,0.27019808147130114,0.03625335596422134,-0.04996436763995883,0.04616511596636857,0.020952711622827604,-0.061467762110528894,0.026954341379695018,0.05364565829843527,0.10962516389469268,0.12175502272906838,-0.09434911883767501,-0.21429028392980182,-0.04276867715463119,0.2738532817785815,0.09003785285100767,-0.03244807137493636,0.005978594986196759,-0.016026742781156855,0.21504423079356497,0.03778424680287589,-0.04832398189274382,-0.04021603739300529,-0.04394784438141391,0.05126020234871467,0.04921122340504853,0.07011895143354226,-0.05255769304001585,-0.05722847506255996,-0.10512557353489402,0.08883701314731414,0.08164270924649683,0.1605899426315577,-0.09182587972938258,0.04299163333294457,0.036778772066032195,-0.05551741024301909,-0.11302033416941598,-0.08258494922545953,-0.04116809726687572,-0.02695322585061823,-0.045424906217296626,0.05518730921282763,0.056084463370305655,0.0769767347725014,-0.019447757655218497,-0.03809462152178777,-0.13102657261459877,0.04775640688480393,0.10637729579635,0.2193004681315775,-0.1066329533399902,0.03864080849823014,0.015689431705427807,-0.018374700766992547,-0.09908050455453858,-0.04899197870523645,-0.03774166129641579,0.02454644493886099,0.012743862675839362,-0.03918187275774769,0.01824052640277259,0.07524582747299664,0.03320862301288774,0.072299892650834,-0.09293370056421729,0.24236754539440916,-0.04267458147536404,0.1542206124686534,0.09519622574602721,0.018558084496872226,-0.04629415736768441,-0.03985481181446114,-0.022178041243873316,0.026342925617174235,-0.02700798068600543,-0.07097627068197511,-0.0522439384942695,0.09024726107136369,0.04749344147499273,0.08476108083446975,-0.019695807271594885,-0.07667964153791093,-0.10115359090376622,0.005280321296005553,0.04922116128258285,0.18973787442042214,-0.09788281066698572,0.0052758682149193666,0.023370915917065502,0.021678661140682027,-0.12627992183939757,-0.007392645439182465
6,-0.007145535854845551,0.0485673239168245,0.013756904976028876,-0.005499519586575748,0.05753997360531878,-0.053909279683269404,-0.05902942212050982,-0.04451031122223749,0.22317316276411325,0.04490208069979199,-0.023679326915007518,0.3433779074892172,-0.07125978813717815,-0.050551708519861474,-0.020209823995329432,-0.022293311063207064,-0.15379706039423038,0.00853197802574324,-0.007926555854997776,0.050056262089151995,-0.005312389906015192,-0.006544044417348866,0.05674094080958441,-0.06452749503356954,-0.03427653985780083,-0.017225423884252793,0.19251575150674446,0.040728947053813726,-0.022924104953315434,0.32453850646826327,-0.05587340680028716,-0.05041936556941003,-0.020311912007171844,-0.020485022808166706,-0.11576852813919891,0.007954940939675052,-0.03501263761036332,-0.03870802624528034,0.015980895177183978,-0.07708709312679403,-0.0795191783167223,-0.06778289913713437,0.007921148593777627,0.0175462985944613,0.12255768435239973,0.09293063032571527,0.09307499265624704,0.1677452188261532,0.23844095702282603,-0.07371008921174214,-0.043424528956607686,0.04221844613187195,0.11463916427539961,0.02174810042752617,-0.02073692881434563,-0.030460764356123774,-0.02502513906845792,-0.06733623014206862,-0.11011473832481967,-0.10750744496000557,0.011960230329941916,0.02613039603801358,0.1227838026517907,0.05955306489172428,0.09425960198374143,0.2166781897484564,0.2595123929163983,-0.10781783797020822,-0.017055196019997797,0.031721837354140636,0.0845621447780415,0.029981206884847914,-0.023282618411023692,0.043554922826340395,0.006206567794165845,-0.019616214883812932,0.050509372517650794,-0.03954754180203584,0.02435319954702581,-0.011846418412471152,0.21215428815327167,0.18902132777089883,-0.023037876308160055,0.16381084706762392,-0.0606820587783329,0.04256036949120175,-0.012521596249253001,0.004789285512298369,0.06150629517980306,0.01667413660141642,-0.007454888010669892,0.0021540878591127513,0.020733237735559434,-0.1160615094076382,-0.05091313175697887,-0.0879293723561542,0.012780590677599615,0.0278996724171007,0.093877731121902,0.03912269686517957,0.04554595293860021,0.15948164349847513,0.22742514964178262,-0.04686700609794962,-0.04566017523266215,-0.010610947530639542,0.09087194702954061,-0.007823756511520768
7,-0.015595676124147483,0.019219917037322277,0.007490088051053846,-0.0055428359094431045,0.021081900773397697,-0.022732651099204776,-0.19724603365000543,-0.02683854529465539,0.13678987127140296,-0.41518073466838445,0.016285710309812334,-0.08862813769919654,0.0605142944579005,-0.02392952422866504,-0.017980341238659135,-0.026666651945757642,-0.03264996504010436,0.00933412927634966,-0.019688434217886252,0.01852732691128073,-0.017015999738661376,-0.007064418060909247,0.021621306841041667,-0.03303633422510132,-0.17167708275740473,-0.03892064410966202,0.08397540630421983,-0.4194837217391508,0.014742477725005856,-0.0820398391123721,0.05271312995511794,-0.023275832355456137,-0.01219436673637563,-0.023397250327436232,-0.01519502365871692,0.007706782825849122,-0.0333209174292932,0.0025614052864369823,0.010930128975025688,-0.03437757490751915,-0.035897476420147054,-0.08273087483052498,-0.03947314840457245,0.0527753804481559,0.14530717493963297,-0.0033550573797552696,0.03423849160377713,0.005142426967150835,-0.23690322316856322,-0.05891248521316793,-0.11263692721189157,0.044499108509358856,0.0004802488194534625,0.095906007330442,-0.06657479529856437,-0.0654190347574837,0.008374626264254514,-0.03364996387290101,-0.05869161974482829,-0.09896866614080345,-0.07830770521355056,-0.024140483238426335,0.24154252033340323,-0.027234284740955413,0.05564638708719139,0.02110856415400895,-0.2500441831917471,-0.08946825916264334,-0.14870253405593745,0.027392731340042064,-0.016584687723257385,0.03259394669415381,-0.011264845903066588,0.0029501536360538485,-0.0009004722655711306,0.0018175602171427703,0.012005375752840077,-0.028173789840788367,0.01650308136629191,0.023812256319041835,0.19183904061820378,-0.036209189096320586,0.016390338205102252,0.0021062395135378336,0.05036526617384827,0.01441132004126849,-0.004874475234053216,0.013164191920255587,-0.08897020408105208,0.0004968415083570948,-0.0589351177756076,0.08235056561986463,0.09094913181225542,-0.07670590492776955,0.08414332956634013,-0.03409239396702416,-0.06986661829364355,0.06883832310097629,0.13621615211902266,0.010946408763649629,0.0611026589600487,0.046301515164576534,-0.23640035518580296,0.08658341650314294,-0.1628609914522549,-0.031436861359668264,0.06042253134326077,0.06901781591694767
8,-0.02756402349168702,0.0012121036520906978,0.05637959449682622,-0.028567794226885445,0.00543967007738837,0.05887782607340245,0.0727146260921116,-0.11626686707892003,-0.12081834292036253,-0.22868540639245502,0.117833541566147,-0.19049599528743455,-0.013776493866667171,-0.002989231152338439,-0.013657584284420078,-0.00519056809071167,-0.034474607814161215,0.020270120313418724,-0.016970403108150282,0.0007826591327274834,0.04478842700437201,-0.022660946949257802,0.004527174149383199,0.06033358493311789,0.0890448471959464,-0.11632242859443152,-0.15365932026705775,-0.23704444347216688,0.11200717162660981,-0.17411531285119394,-0.013011594212174741,-0.00242318581552789,-0.023024911376411845,-0.00419421275175341,-0.01561870621773743,0.021047186818493477,0.09967296710921889,0.02507012377682081,0.09067184526870582,0.09910830459423225,-0.051060638954526213,0.019013382457181597,0.048437465287298774,0.03175885458700796,0.0730843950134548,0.0055772706800329575,0.23635043519441937,0.001229544596175083,0.14332235684101818,-0.002455627952342873,0.1210742157363934,0.06292809761970744,0.05519338307625111,0.04999099040546057,0.12071010553281164,0.030646717642881616,0.0884175363411648,0.08770396019456696,-0.05145145630265174,0.008800140174830362,0.06408044874813767,0.03394547792704005,0.06834107040228939,-0.015617047885496739,0.32855401197176154,0.009898475455614153,0.1452347740899585,-0.028573594716569048,0.1539536617048115,0.08583046665660281,0.03234175053253938,0.09043083071001473,-0.024480992524378308,0.010273599041566692,0.06513524402905171,-0.03710109472994715,0.016778730437314184,0.0613582480701718,0.02728891508141707,-0.07666271052519104,-0.05853894488181882,-0.00651738780750874,0.11938769837172399,0.011624691133164626,-0.007629891294999968,0.013129020808217342,-0.013617912950722713,-0.013264257677097616,0.014394882229926796,0.006141535859063352,0.0024850010195986536,-0.11780639517648554,-0.11597156333246832,-0.06853395467636292,-0.25847982751118664,-0.15383028231228252,0.012000135376400375,-0.107106809192672,-0.024137664472263887,-0.13273527517617356,0.25606339803952305,0.02391850923136872,0.13205635083180695,-0.22335849823976278,0.08703799434389421,0.0004131898445708012,-0.11849991909905382,-0.06100826878704278
9,0.004184118169878642,0.007064107350044513,-0.0041977054394297135,0.007955950878100068,-0.0003180657534471678,-0.012483876954583395,-0.03444020404699963,0.06992569672013424,0.017894300270540005,-0.27887743124881437,0.049942936259339016,-0.185484865771462,-0.06804851649015885,0.005645830956442292,-0.000511772962689744,-0.004594042083093708,-0.02706335647646901,0.0011401857386966095,-0.0019646303419370474,0.01121666841839393,0.01619925259451525,0.002753075838251731,0.0008900916167418115,-0.009009417717647369,-0.01788884495701821,0.1339455351769547,0.0714378547201378,-0.2598280529819054,0.04855385611427835,-0.18371772095026265,-0.05436851330628388,0.004579377716464103,0.001991934395108295,-0.0039903605162707285,-0.014193021405972738,0.0012363397457006125,-0.10245250250654371,-0.07477185208749265,-0.05890214644027097,-0.0983515686958435,0.03313379074271925,0.047504363494630567,-0.05727053263933362,-0.10461174202701241,-0.13059450876128714,-0.001362870332748708,0.025186029609844927,-0.021460615735311602,0.25784628259488834,0.04527175875873689,-0.02377005237982501,-0.14588528511131318,-0.010638168037210325,-0.15470501905512218,-0.07050620409057277,0.006059222723709625,-0.05218097526977588,-0.1008531532213528,0.05864699870378387,0.07382718226324371,-0.02038206214754593,-0.024446075509529992,-0.16865166083321975,0.059337377627171686,0.02800591105882201,-0.01991055937090001,0.2825533819932939,0.05781683695950513,0.018189013278597975,-0.1492672061051239,0.05742141477633065,-0.08293276216963394,0.00698390589169028,0.004770387540972629,-0.003224843391010162,0.008379300565836991,0.003570729070242831,-0.008501326404019982,-0.06302684631369522,0.008528356226959143,-0.025119311335688985,0.0011648113864864366,0.04968350604969968,-0.02780672081602258,-0.05647313316586392,-0.0032637683183737677,0.001423515000384455,-0.009910446081084387,-0.06171125628644795,0.0176307932264961,0.06372811935996738,0.09555902321482747,0.13793971260095206,0.08758755041252375,0.1888359858539029,0.21392160102885566,0.06331848672231237,0.09752144545996273,0.019325101299708453,0.1779150830964665,0.09738677186646376,0.03867060459657768,0.28049935177460356,0.2068959656795816,0.13629746995878214,-0.006799110511984159,0.21583719929737114,-0.07829540514738284
